cache status: symbol=AUD_USD timeframe=M15 cached=1928 missing_windows=5
fetching candles chunk: 2025-11-01 -> 2025-11-02 (n=0)
fetching candles chunk: 2025-11-07 -> 2025-11-09 (n=0)
fetching candles chunk: 2025-11-14 -> 2025-11-16 (n=0)
fetching candles chunk: 2025-11-21 -> 2025-11-23 (n=0)
fetching candles chunk: 2025-11-28 -> 2025-11-30 (n=0)
cache status: symbol=AUD_USD timeframe=M1 cached=28665 missing_windows=166
fetching candles chunk: 2025-11-01 -> 2025-11-02 (n=0)
fetching candles chunk: 2025-11-02 -> 2025-11-02 (n=0)
fetching candles chunk: 2025-11-02 -> 2025-11-02 (n=0)
fetching candles chunk: 2025-11-02 -> 2025-11-02 (n=0)
fetching candles chunk: 2025-11-02 -> 2025-11-02 (n=0)
fetching candles chunk: 2025-11-02 -> 2025-11-02 (n=0)
fetching candles chunk: 2025-11-02 -> 2025-11-02 (n=0)
fetching candles chunk: 2025-11-02 -> 2025-11-02 (n=0)
fetching candles chunk: 2025-11-02 -> 2025-11-02 (n=0)
fetching candles chunk: 2025-11-02 -> 2025-11-02 (n=0)
fetching candles chunk: 2025-11-03 -> 2025-11-03 (n=0)
fetching candles chunk: 2025-11-03 -> 2025-11-03 (n=0)
fetching candles chunk: 2025-11-03 -> 2025-11-03 (n=0)
fetching candles chunk: 2025-11-03 -> 2025-11-03 (n=0)
fetching candles chunk: 2025-11-03 -> 2025-11-03 (n=0)
fetching candles chunk: 2025-11-03 -> 2025-11-03 (n=0)
fetching candles chunk: 2025-11-03 -> 2025-11-03 (n=0)
fetching candles chunk: 2025-11-03 -> 2025-11-03 (n=0)
fetching candles chunk: 2025-11-03 -> 2025-11-03 (n=0)
fetching candles chunk: 2025-11-03 -> 2025-11-03 (n=0)
fetching candles chunk: 2025-11-03 -> 2025-11-03 (n=0)
fetching candles chunk: 2025-11-04 -> 2025-11-04 (n=0)
fetching candles chunk: 2025-11-04 -> 2025-11-04 (n=0)
fetching candles chunk: 2025-11-04 -> 2025-11-04 (n=0)
fetching candles chunk: 2025-11-04 -> 2025-11-04 (n=0)
fetching candles chunk: 2025-11-04 -> 2025-11-04 (n=0)
fetching candles chunk: 2025-11-04 -> 2025-11-04 (n=0)
fetching candles chunk: 2025-11-04 -> 2025-11-04 (n=0)
fetching candles chunk: 2025-11-04 -> 2025-11-04 (n=0)
fetching candles chunk: 2025-11-05 -> 2025-11-05 (n=0)
fetching candles chunk: 2025-11-05 -> 2025-11-05 (n=0)
fetching candles chunk: 2025-11-05 -> 2025-11-05 (n=0)
fetching candles chunk: 2025-11-05 -> 2025-11-05 (n=0)
fetching candles chunk: 2025-11-05 -> 2025-11-05 (n=0)
fetching candles chunk: 2025-11-06 -> 2025-11-06 (n=0)
fetching candles chunk: 2025-11-06 -> 2025-11-06 (n=0)
fetching candles chunk: 2025-11-06 -> 2025-11-06 (n=0)
fetching candles chunk: 2025-11-06 -> 2025-11-06 (n=0)
fetching candles chunk: 2025-11-07 -> 2025-11-07 (n=0)
fetching candles chunk: 2025-11-07 -> 2025-11-09 (n=0)
fetching candles chunk: 2025-11-09 -> 2025-11-09 (n=0)
fetching candles chunk: 2025-11-09 -> 2025-11-09 (n=0)
fetching candles chunk: 2025-11-09 -> 2025-11-09 (n=0)
fetching candles chunk: 2025-11-09 -> 2025-11-09 (n=0)
fetching candles chunk: 2025-11-09 -> 2025-11-09 (n=0)
fetching candles chunk: 2025-11-10 -> 2025-11-10 (n=0)
fetching candles chunk: 2025-11-10 -> 2025-11-10 (n=0)
fetching candles chunk: 2025-11-10 -> 2025-11-10 (n=0)
fetching candles chunk: 2025-11-10 -> 2025-11-10 (n=0)
fetching candles chunk: 2025-11-10 -> 2025-11-10 (n=0)
fetching candles chunk: 2025-11-10 -> 2025-11-10 (n=0)
fetching candles chunk: 2025-11-10 -> 2025-11-10 (n=0)
fetching candles chunk: 2025-11-11 -> 2025-11-11 (n=0)
fetching candles chunk: 2025-11-11 -> 2025-11-11 (n=0)
fetching candles chunk: 2025-11-11 -> 2025-11-11 (n=0)
fetching candles chunk: 2025-11-11 -> 2025-11-11 (n=0)
fetching candles chunk: 2025-11-11 -> 2025-11-11 (n=0)
fetching candles chunk: 2025-11-12 -> 2025-11-12 (n=0)
fetching candles chunk: 2025-11-12 -> 2025-11-12 (n=0)
fetching candles chunk: 2025-11-12 -> 2025-11-12 (n=0)
fetching candles chunk: 2025-11-12 -> 2025-11-12 (n=0)
fetching candles chunk: 2025-11-12 -> 2025-11-12 (n=0)
fetching candles chunk: 2025-11-12 -> 2025-11-12 (n=0)
fetching candles chunk: 2025-11-12 -> 2025-11-12 (n=0)
fetching candles chunk: 2025-11-13 -> 2025-11-13 (n=0)
fetching candles chunk: 2025-11-13 -> 2025-11-13 (n=0)
fetching candles chunk: 2025-11-13 -> 2025-11-13 (n=0)
fetching candles chunk: 2025-11-13 -> 2025-11-13 (n=0)
fetching candles chunk: 2025-11-13 -> 2025-11-13 (n=0)
fetching candles chunk: 2025-11-13 -> 2025-11-13 (n=0)
fetching candles chunk: 2025-11-14 -> 2025-11-14 (n=0)
fetching candles chunk: 2025-11-14 -> 2025-11-16 (n=0)
fetching candles chunk: 2025-11-16 -> 2025-11-16 (n=0)
fetching candles chunk: 2025-11-16 -> 2025-11-16 (n=0)
fetching candles chunk: 2025-11-17 -> 2025-11-17 (n=0)
fetching candles chunk: 2025-11-17 -> 2025-11-17 (n=0)
fetching candles chunk: 2025-11-17 -> 2025-11-17 (n=0)
fetching candles chunk: 2025-11-17 -> 2025-11-17 (n=0)
fetching candles chunk: 2025-11-17 -> 2025-11-17 (n=0)
fetching candles chunk: 2025-11-17 -> 2025-11-17 (n=0)
fetching candles chunk: 2025-11-17 -> 2025-11-17 (n=0)
fetching candles chunk: 2025-11-17 -> 2025-11-17 (n=0)
fetching candles chunk: 2025-11-18 -> 2025-11-18 (n=0)
fetching candles chunk: 2025-11-18 -> 2025-11-18 (n=0)
fetching candles chunk: 2025-11-18 -> 2025-11-18 (n=0)
fetching candles chunk: 2025-11-18 -> 2025-11-18 (n=0)
fetching candles chunk: 2025-11-18 -> 2025-11-18 (n=0)
fetching candles chunk: 2025-11-19 -> 2025-11-19 (n=0)
fetching candles chunk: 2025-11-19 -> 2025-11-19 (n=0)
fetching candles chunk: 2025-11-19 -> 2025-11-19 (n=0)
fetching candles chunk: 2025-11-19 -> 2025-11-19 (n=0)
fetching candles chunk: 2025-11-19 -> 2025-11-19 (n=0)
fetching candles chunk: 2025-11-20 -> 2025-11-20 (n=0)
fetching candles chunk: 2025-11-20 -> 2025-11-20 (n=0)
fetching candles chunk: 2025-11-20 -> 2025-11-20 (n=0)
fetching candles chunk: 2025-11-21 -> 2025-11-23 (n=0)
fetching candles chunk: 2025-11-23 -> 2025-11-23 (n=0)
fetching candles chunk: 2025-11-23 -> 2025-11-23 (n=0)
fetching candles chunk: 2025-11-24 -> 2025-11-24 (n=0)
fetching candles chunk: 2025-11-24 -> 2025-11-24 (n=0)
fetching candles chunk: 2025-11-24 -> 2025-11-24 (n=0)
fetching candles chunk: 2025-11-24 -> 2025-11-24 (n=0)
fetching candles chunk: 2025-11-24 -> 2025-11-24 (n=0)
fetching candles chunk: 2025-11-24 -> 2025-11-24 (n=0)
fetching candles chunk: 2025-11-24 -> 2025-11-24 (n=0)
fetching candles chunk: 2025-11-25 -> 2025-11-25 (n=0)
fetching candles chunk: 2025-11-25 -> 2025-11-25 (n=0)
fetching candles chunk: 2025-11-25 -> 2025-11-25 (n=0)
fetching candles chunk: 2025-11-25 -> 2025-11-25 (n=0)
fetching candles chunk: 2025-11-25 -> 2025-11-25 (n=0)
fetching candles chunk: 2025-11-25 -> 2025-11-25 (n=0)
fetching candles chunk: 2025-11-25 -> 2025-11-25 (n=0)
fetching candles chunk: 2025-11-25 -> 2025-11-25 (n=0)
fetching candles chunk: 2025-11-25 -> 2025-11-25 (n=0)
fetching candles chunk: 2025-11-26 -> 2025-11-26 (n=0)
fetching candles chunk: 2025-11-26 -> 2025-11-26 (n=0)
fetching candles chunk: 2025-11-26 -> 2025-11-26 (n=0)
