ts,equity
2026-02-02T07:55:00.000000000Z,10.1325
2026-02-02T07:55:00.000000000Z,13.5100
2026-02-02T14:30:00.000000000Z,4.7600
2026-02-03T02:00:00.000000000Z,9.8000
2026-02-03T03:33:00.000000000Z,-10.2900
2026-02-03T07:32:00.000000000Z,-30.3800
2026-02-03T09:25:00.000000000Z,-20.2475
2026-02-03T09:25:00.000000000Z,-16.8700
2026-02-03T17:15:00.000000000Z,-11.1300
2026-02-03T19:05:00.000000000Z,-0.9975
2026-02-03T19:05:00.000000000Z,2.3800
2026-02-04T02:15:00.000000000Z,-0.2800
2026-02-04T04:00:00.000000000Z,-1.6800
2026-02-04T07:15:00.000000000Z,0.9800
2026-02-04T11:45:00.000000000Z,5.1800
2026-02-04T14:30:00.000000000Z,4.4800
2026-02-04T15:34:00.000000000Z,14.6125
2026-02-04T15:34:00.000000000Z,17.9900
2026-02-04T17:40:00.000000000Z,-2.1000
2026-02-05T02:14:00.000000000Z,8.0325
2026-02-05T02:14:00.000000000Z,11.4100
2026-02-05T14:30:00.000000000Z,8.4000
2026-02-05T15:26:00.000000000Z,-11.6900
2026-02-05T21:07:00.000000000Z,-31.7800
2026-02-06T02:01:00.000000000Z,-21.6475
2026-02-06T02:01:00.000000000Z,-18.2700
2026-02-06T08:20:00.000000000Z,-38.3600
2026-02-06T14:33:00.000000000Z,-28.2275
2026-02-06T14:33:00.000000000Z,-24.8500
2026-02-06T18:30:00.000000000Z,-36.6800
2026-02-06T21:45:00.000000000Z,-43.4700
2026-02-09T03:00:00.000000000Z,-54.8800
2026-02-09T03:45:00.000000000Z,-60.2000
2026-02-09T05:00:00.000000000Z,-63.9800
2026-02-09T07:15:00.000000000Z,-60.2000
2026-02-09T11:30:00.000000000Z,-60.3400
2026-02-09T13:05:00.000000000Z,-50.2075
2026-02-09T13:05:00.000000000Z,-46.8300
2026-02-09T21:45:00.000000000Z,-54.4600
2026-02-10T06:12:00.000000000Z,-74.5500
2026-02-10T09:45:00.000000000Z,-71.4700
2026-02-10T13:45:00.000000000Z,-72.8700
2026-02-10T15:00:00.000000000Z,-71.6800
2026-02-10T19:00:00.000000000Z,-68.6700
2026-02-11T01:43:00.000000000Z,-58.5375
2026-02-11T01:43:00.000000000Z,-55.1600
2026-02-11T11:30:00.000000000Z,-51.7300
2026-02-11T13:30:00.000000000Z,-41.5975
2026-02-11T13:30:00.000000000Z,-38.2200
2026-02-11T14:18:00.000000000Z,-28.0875
2026-02-11T14:18:00.000000000Z,-24.7100
2026-02-11T21:45:00.000000000Z,-21.3500
2026-02-12T02:15:00.000000000Z,-17.9900
2026-02-12T04:50:00.000000000Z,-7.8575
2026-02-12T04:50:00.000000000Z,-4.4800
2026-02-12T12:15:00.000000000Z,-0.9800
2026-02-12T16:13:00.000000000Z,9.1525
2026-02-12T16:13:00.000000000Z,12.5300
2026-02-12T18:30:00.000000000Z,10.2200
2026-02-13T02:30:00.000000000Z,8.5400
2026-02-13T06:04:00.000000000Z,18.6725
2026-02-13T06:04:00.000000000Z,22.0500
2026-02-13T10:00:00.000000000Z,26.3900
2026-02-13T11:52:00.000000000Z,36.5225
2026-02-13T11:52:00.000000000Z,39.9000
2026-02-13T13:30:00.000000000Z,50.0325
2026-02-13T13:30:00.000000000Z,53.4100
2026-02-13T16:45:00.000000000Z,48.2300
2026-02-13T19:15:00.000000000Z,55.9300
2026-02-13T21:45:00.000000000Z,58.9400
2026-02-16T02:00:00.000000000Z,63.7000
2026-02-16T05:45:00.000000000Z,58.7300
2026-02-16T07:00:00.000000000Z,56.3500
2026-02-16T12:00:00.000000000Z,55.6500
2026-02-16T20:30:00.000000000Z,48.0200
