entry_ts,exit_ts,side,units_opened,units_closed,entry_price,exit_price,leg,reason,pnl_pips,pnl_pips_weighted,pnl_usd,mae_pips,equity,hold_bars
2026-01-02T07:30:00.000000000Z,2026-01-02T07:30:00.000000000Z,LONG,7000.00,0.00,0.66943,0.66943,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,0.0000,0
2026-01-02T07:30:00.000000000Z,2026-01-02T09:30:00.000000000Z,LONG,7000.00,7000.00,0.66943,0.66993,EXIT,FLIP,5.00,5.00,3.5000,-1.90,3.5000,8
2026-01-02T09:30:00.000000000Z,2026-01-02T09:30:00.000000000Z,SHORT,7000.00,0.00,0.66993,0.66993,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,3.5000,0
2026-01-02T09:30:00.000000000Z,2026-01-02T12:00:00.000000000Z,SHORT,7000.00,7000.00,0.66993,0.66937,EXIT,FLIP,5.60,5.60,3.9200,-2.00,7.4200,10
2026-01-02T12:00:00.000000000Z,2026-01-02T12:00:00.000000000Z,LONG,7000.00,0.00,0.66937,0.66937,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,7.4200,0
2026-01-02T12:00:00.000000000Z,2026-01-02T16:30:00.000000000Z,LONG,7000.00,7000.00,0.66937,0.66851,EXIT,FLIP,-8.60,-8.60,-6.0200,-12.40,1.4000,18
2026-01-02T16:30:00.000000000Z,2026-01-02T16:30:00.000000000Z,SHORT,7000.00,0.00,0.66851,0.66851,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,1.4000,0
2026-01-02T16:30:00.000000000Z,2026-01-02T17:15:00.000000000Z,SHORT,7000.00,7000.00,0.66851,0.66896,EXIT,FLIP,-4.50,-4.50,-3.1500,-4.20,-1.7500,3
2026-01-02T17:15:00.000000000Z,2026-01-02T17:15:00.000000000Z,LONG,7000.00,0.00,0.66896,0.66896,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-1.7500,0
2026-01-02T17:15:00.000000000Z,2026-01-02T21:30:00.000000000Z,LONG,7000.00,7000.00,0.66896,0.66921,EXIT,FLIP,2.50,2.50,1.7500,-12.00,-0.0000,17
2026-01-02T21:30:00.000000000Z,2026-01-02T21:30:00.000000000Z,SHORT,7000.00,0.00,0.66921,0.66921,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-0.0000,0
2026-01-02T21:30:00.000000000Z,2026-01-05T01:15:00.000000000Z,SHORT,7000.00,7000.00,0.66921,0.66831,EXIT,FLIP,9.00,9.00,6.3000,-3.50,6.3000,15
