entry_ts,exit_ts,side,units_opened,units_closed,entry_price,exit_price,leg,reason,pnl_pips,pnl_pips_weighted,pnl_usd,mae_pips,equity,hold_bars
2025-12-01T08:30:00.000000000Z,2025-12-01T08:30:00.000000000Z,SHORT,7000.00,0.00,0.65458,0.65458,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,0.0000,0
2025-12-01T08:30:00.000000000Z,2025-12-01T17:15:00.000000000Z,SHORT,7000.00,7000.00,0.65458,0.65545,EXIT,FLIP,-8.70,-8.70,-6.0900,-20.80,-6.0900,35
2025-12-01T17:15:00.000000000Z,2025-12-01T17:15:00.000000000Z,LONG,7000.00,0.00,0.65545,0.65545,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-6.0900,0
2025-12-01T17:15:00.000000000Z,2025-12-02T03:15:00.000000000Z,LONG,7000.00,7000.00,0.65545,0.65465,EXIT,FLIP,-8.00,-8.00,-5.6000,-17.80,-11.6900,40
2025-12-02T03:15:00.000000000Z,2025-12-02T03:15:00.000000000Z,SHORT,7000.00,0.00,0.65465,0.65465,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-11.6900,0
2025-12-02T03:15:00.000000000Z,2025-12-02T11:00:00.000000000Z,SHORT,7000.00,7000.00,0.65465,0.65501,EXIT,FLIP,-3.60,-3.60,-2.5200,-11.90,-14.2100,31
2025-12-02T11:00:00.000000000Z,2025-12-02T11:00:00.000000000Z,LONG,7000.00,0.00,0.65501,0.65501,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-14.2100,0
2025-12-02T11:00:00.000000000Z,2025-12-02T14:30:00.000000000Z,LONG,7000.00,7000.00,0.65501,0.65579,EXIT,FLIP,7.80,7.80,5.4600,-3.50,-8.7500,14
2025-12-02T14:30:00.000000000Z,2025-12-02T14:30:00.000000000Z,SHORT,7000.00,0.00,0.65579,0.65579,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-8.7500,0
2025-12-02T14:30:00.000000000Z,2025-12-02T18:45:00.000000000Z,SHORT,7000.00,7000.00,0.65579,0.65575,EXIT,FLIP,0.40,0.40,0.2800,-12.90,-8.4700,17
2025-12-02T18:45:00.000000000Z,2025-12-02T18:45:00.000000000Z,LONG,7000.00,0.00,0.65575,0.65575,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-8.4700,0
