entry_ts,exit_ts,side,leg,reason,base_units_opened,dynamic_units_opened,scale,base_pnl_usd,compounded_pnl_usd,balance_before,balance_after,liquidated
2026-03-06T00:00:00.000000000Z,2026-03-06T01:20:00.000000000Z,LONG,EXIT,FLIP,21000.0000,11827.9422,0.56323534,10.500000,5.913971,264.693123,270.607095,0
2026-03-06T01:20:00.000000000Z,2026-03-06T05:20:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,12083.5991,0.57540948,-29.820000,-17.158711,270.607095,253.448384,0
2026-03-06T05:20:00.000000000Z,2026-03-06T08:00:00.000000000Z,LONG,EXIT,FLIP,21000.0000,11294.5555,0.53783598,8.190000,4.404877,253.448384,257.853261,0
2026-03-06T08:00:00.000000000Z,2026-03-06T09:27:00.000000000Z,SHORT,TP1,TP1,21000.0000,11484.4856,0.54688027,18.238500,9.974276,257.853261,267.827536,0
2026-03-06T08:00:00.000000000Z,2026-03-06T09:27:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,11484.4856,0.54688027,28.066500,15.349015,267.827536,283.176551,0
2026-03-06T10:20:00.000000000Z,2026-03-06T13:30:00.000000000Z,LONG,TP1,TP1,21000.0000,12669.0521,0.60328820,18.238500,11.003072,283.176551,294.179623,0
2026-03-06T10:20:00.000000000Z,2026-03-06T13:30:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,12669.0521,0.60328820,28.066500,16.932188,294.179623,311.111811,0
2026-03-06T13:40:00.000000000Z,2026-03-06T14:09:00.000000000Z,SHORT,TP1,TP1,21000.0000,13932.3695,0.66344617,18.238500,12.100263,311.111811,323.212074,0
2026-03-06T13:40:00.000000000Z,2026-03-06T14:09:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,13932.3695,0.66344617,28.066500,18.620612,323.212074,341.832686,0
2026-03-06T17:20:00.000000000Z,2026-03-08T21:04:00.000000000Z,SHORT,TP1,TP1,21000.0000,15277.1390,0.72748281,18.238500,13.268195,341.832686,355.100881,0
2026-03-06T17:20:00.000000000Z,2026-03-08T21:16:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,15277.1390,0.72748281,28.066500,20.417896,355.100881,375.518777,0
2026-03-09T03:20:00.000000000Z,2026-03-09T05:22:00.000000000Z,SHORT,EXIT,SL,21000.0000,16849.1680,0.80234133,-60.270000,-48.357112,375.518777,327.161665,0
2026-03-09T05:40:00.000000000Z,2026-03-09T06:10:00.000000000Z,LONG,EXIT,FLIP,21000.0000,14618.9629,0.69614109,-17.220000,-11.987550,327.161665,315.174116,0
2026-03-09T06:10:00.000000000Z,2026-03-09T07:20:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,14099.7881,0.67141848,-1.680000,-1.127983,315.174116,314.046133,0
2026-03-09T07:20:00.000000000Z,2026-03-09T09:33:00.000000000Z,LONG,TP1,TP1,21000.0000,14047.7224,0.66893916,18.238500,12.200447,314.046133,326.246580,0
2026-03-09T07:20:00.000000000Z,2026-03-09T09:33:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,14047.7224,0.66893916,28.066500,18.774781,326.246580,345.021361,0
2026-03-09T10:40:00.000000000Z,2026-03-09T14:22:00.000000000Z,SHORT,EXIT,SL,21000.0000,15424.4844,0.73449926,-60.270000,-44.268270,345.021361,300.753090,0
2026-03-09T16:50:00.000000000Z,2026-03-09T19:28:00.000000000Z,SHORT,EXIT,SL,21000.0000,13373.7243,0.63684402,-60.270000,-38.382589,300.753090,262.370502,0
2026-03-09T20:10:00.000000000Z,2026-03-10T06:25:00.000000000Z,SHORT,EXIT,SL,21000.0000,11639.3774,0.55425607,-60.270000,-33.405013,262.370502,228.965489,0
2026-03-10T08:00:00.000000000Z,2026-03-10T11:20:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,10106.2541,0.48125020,-23.940000,-11.521130,228.965489,217.444359,0
2026-03-10T11:20:00.000000000Z,2026-03-10T14:43:00.000000000Z,LONG,TP1,TP1,21000.0000,9582.3456,0.45630217,18.238500,8.322267,217.444359,225.766626,0
2026-03-10T11:20:00.000000000Z,2026-03-10T14:43:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,9582.3456,0.45630217,28.066500,12.806805,225.766626,238.573431,0
2026-03-10T16:00:00.000000000Z,2026-03-10T17:20:00.000000000Z,SHORT,EXIT,SL,21000.0000,10474.4444,0.49878307,-60.270000,-30.061656,238.573431,208.511775,0
2026-03-10T17:40:00.000000000Z,2026-03-10T18:17:00.000000000Z,SHORT,TP1,TP1,21000.0000,9139.3716,0.43520817,18.238500,7.937544,208.511775,216.449319,0
2026-03-10T17:40:00.000000000Z,2026-03-10T18:17:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,9139.3716,0.43520817,28.066500,12.214770,216.449319,228.664090,0
2026-03-10T21:00:00.000000000Z,2026-03-11T01:33:00.000000000Z,LONG,TP1,TP1,21000.0000,10064.1862,0.47924696,18.238500,8.740746,228.664090,237.404835,0
2026-03-10T21:00:00.000000000Z,2026-03-11T01:33:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,10064.1862,0.47924696,28.066500,13.450785,237.404835,250.855620,0
2026-03-11T02:20:00.000000000Z,2026-03-11T02:50:00.000000000Z,SHORT,EXIT,SL,21000.0000,11007.2133,0.52415301,-60.270000,-31.590702,250.855620,219.264918,0
2026-03-11T05:00:00.000000000Z,2026-03-11T06:50:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,9575.3541,0.45596924,10.080000,4.596170,219.264918,223.861088,0
2026-03-11T06:50:00.000000000Z,2026-03-11T09:00:00.000000000Z,LONG,EXIT,FLIP,21000.0000,9782.6110,0.46583862,-32.130000,-14.967395,223.861088,208.893693,0
2026-03-11T09:00:00.000000000Z,2026-03-11T10:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,9148.0538,0.43562161,1.680000,0.731844,208.893693,209.625538,0
2026-03-11T10:00:00.000000000Z,2026-03-11T11:40:00.000000000Z,LONG,EXIT,FLIP,21000.0000,9181.1294,0.43719664,5.460000,2.387094,209.625538,212.012631,0
2026-03-11T11:40:00.000000000Z,2026-03-11T13:20:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,9282.3071,0.44201462,6.300000,2.784692,212.012631,214.797323,0
2026-03-11T13:20:00.000000000Z,2026-03-11T14:00:00.000000000Z,LONG,TP1,TP1,21000.0000,9408.1678,0.44800799,18.238500,8.170994,214.797323,222.968317,0
2026-03-11T13:20:00.000000000Z,2026-03-11T14:00:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,9408.1678,0.44800799,28.066500,12.574016,222.968317,235.542333,0
2026-03-11T14:50:00.000000000Z,2026-03-11T15:57:00.000000000Z,LONG,EXIT,SL,21000.0000,10284.9035,0.48975731,-60.270000,-29.517673,235.542333,206.024660,0
2026-03-11T16:50:00.000000000Z,2026-03-11T20:20:00.000000000Z,LONG,EXIT,FLIP,21000.0000,9028.7167,0.42993889,-3.570000,-1.534882,206.024660,204.489778,0
2026-03-11T20:20:00.000000000Z,2026-03-11T23:08:00.000000000Z,SHORT,TP1,TP1,21000.0000,8963.5830,0.42683729,18.238500,7.784872,204.489778,212.274650,0
2026-03-11T20:20:00.000000000Z,2026-03-11T23:08:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,8963.5830,0.42683729,28.066500,11.979829,212.274650,224.254479,0
2026-03-12T01:50:00.000000000Z,2026-03-12T03:13:00.000000000Z,SHORT,TP1,TP1,21000.0000,9832.8339,0.46823019,18.238500,8.539816,224.254479,232.794295,0
2026-03-12T01:50:00.000000000Z,2026-03-12T03:13:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,9832.8339,0.46823019,28.066500,13.141583,232.794295,245.935878,0
2026-03-12T04:10:00.000000000Z,2026-03-12T08:20:00.000000000Z,LONG,EXIT,FLIP,21000.0000,10804.3466,0.51449269,-6.510000,-3.349347,245.935878,242.586530,0
2026-03-12T08:20:00.000000000Z,2026-03-12T11:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,10661.8361,0.50770648,-5.670000,-2.878696,242.586530,239.707835,0
2026-03-12T11:00:00.000000000Z,2026-03-12T11:50:00.000000000Z,LONG,EXIT,FLIP,21000.0000,10531.3292,0.50149187,0.840000,0.421253,239.707835,240.129088,0
2026-03-12T11:50:00.000000000Z,2026-03-12T13:20:00.000000000Z,SHORT,TP1,TP1,21000.0000,10549.2452,0.50234501,18.238500,9.162019,240.129088,249.291107,0
2026-03-12T11:50:00.000000000Z,2026-03-12T13:20:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,10549.2452,0.50234501,28.066500,14.099066,249.291107,263.390173,0
2026-03-12T14:50:00.000000000Z,2026-03-12T17:40:00.000000000Z,LONG,EXIT,FLIP,21000.0000,11644.2429,0.55448776,-19.320000,-10.712703,263.390173,252.677470,0
2026-03-12T17:40:00.000000000Z,2026-03-12T19:30:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,11185.1551,0.53262643,-3.150000,-1.677773,252.677470,250.999697,0
2026-03-12T19:30:00.000000000Z,2026-03-12T20:50:00.000000000Z,LONG,EXIT,FLIP,21000.0000,11108.5331,0.52897777,-16.800000,-8.886826,250.999697,242.112870,0
2026-03-12T20:50:00.000000000Z,2026-03-13T00:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,10727.3425,0.51082583,-12.810000,-6.543679,242.112870,235.569191,0
2026-03-13T00:00:00.000000000Z,2026-03-13T01:20:00.000000000Z,LONG,EXIT,FLIP,21000.0000,10428.4199,0.49659143,10.710000,5.318494,235.569191,240.887686,0
2026-03-13T01:20:00.000000000Z,2026-03-13T03:30:00.000000000Z,SHORT,TP1,TP1,21000.0000,10656.1903,0.50743763,18.238500,9.254901,240.887686,250.142587,0
2026-03-13T01:20:00.000000000Z,2026-03-13T03:30:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,10656.1903,0.50743763,28.066500,14.241998,250.142587,264.384585,0
2026-03-13T03:40:00.000000000Z,2026-03-13T06:33:00.000000000Z,LONG,EXIT,SL,21000.0000,11720.6001,0.55812381,-60.270000,-33.638122,264.384585,230.746463,0
2026-03-13T09:50:00.000000000Z,2026-03-13T10:40:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,10282.4392,0.48963996,-24.150000,-11.824805,230.746463,218.921658,0
2026-03-13T10:40:00.000000000Z,2026-03-13T13:00:00.000000000Z,LONG,EXIT,FLIP,21000.0000,9739.5859,0.46378980,-8.820000,-4.090626,218.921658,214.831032,0
2026-03-13T13:00:00.000000000Z,2026-03-13T14:57:00.000000000Z,SHORT,TP1,TP1,21000.0000,9563.2983,0.45539516,18.238500,8.305725,214.831032,223.136756,0
2026-03-13T13:00:00.000000000Z,2026-03-13T14:57:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,9563.2983,0.45539516,28.066500,12.781348,223.136756,235.918105,0
2026-03-13T16:30:00.000000000Z,2026-03-16T09:48:00.000000000Z,LONG,TP1,TP1,21000.0000,10557.4657,0.50273646,18.238500,9.169159,235.918105,245.087264,0
2026-03-13T16:30:00.000000000Z,2026-03-16T09:48:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,10557.4657,0.50273646,28.066500,14.110053,245.087264,259.197316,0
2026-03-16T11:20:00.000000000Z,2026-03-16T14:12:00.000000000Z,SHORT,EXIT,SL,21000.0000,11527.8070,0.54894319,-60.270000,-33.084806,259.197316,226.112510,0
2026-03-16T14:30:00.000000000Z,2026-03-16T17:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,10043.9628,0.47828394,-1.470000,-0.703077,226.112510,225.409433,0
2026-03-16T17:00:00.000000000Z,2026-03-16T18:45:00.000000000Z,LONG,TP1,TP1,21000.0000,10011.7390,0.47674948,18.238500,8.695195,225.409433,234.104628,0
2026-03-16T17:00:00.000000000Z,2026-03-16T18:45:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,10011.7390,0.47674948,28.066500,13.380689,234.104628,247.485317,0
2026-03-16T19:10:00.000000000Z,2026-03-17T03:42:00.000000000Z,SHORT,TP1,TP1,21000.0000,10968.0158,0.52228647,18.238500,9.525722,247.485317,257.011039,0
2026-03-16T19:10:00.000000000Z,2026-03-17T03:42:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,10968.0158,0.52228647,28.066500,14.658753,257.011039,271.669792,0
2026-03-17T05:00:00.000000000Z,2026-03-17T09:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,12036.5867,0.57317079,12.810000,7.342318,271.669792,279.012110,0
2026-03-17T09:30:00.000000000Z,2026-03-17T13:17:00.000000000Z,SHORT,EXIT,SL,21000.0000,12351.2471,0.58815462,-60.270000,-35.448079,279.012110,243.564031,0
2026-03-17T13:50:00.000000000Z,2026-03-17T15:21:00.000000000Z,SHORT,TP1,TP1,21000.0000,10738.8225,0.51137250,18.238500,9.326667,243.564031,252.890698,0
2026-03-17T13:50:00.000000000Z,2026-03-17T15:21:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,10738.8225,0.51137250,28.066500,14.352436,252.890698,267.243135,0
2026-03-17T15:50:00.000000000Z,2026-03-17T18:20:00.000000000Z,LONG,EXIT,FLIP,21000.0000,11799.4370,0.56187795,9.030000,5.073758,267.243135,272.316893,0
2026-03-17T18:20:00.000000000Z,2026-03-17T19:50:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,12016.1788,0.57219899,-1.260000,-0.720971,272.316893,271.595922,0
2026-03-17T19:50:00.000000000Z,2026-03-18T00:20:00.000000000Z,LONG,EXIT,FLIP,21000.0000,11983.3535,0.57063588,3.150000,1.797503,271.595922,273.393425,0
2026-03-18T00:20:00.000000000Z,2026-03-18T03:40:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,12060.1169,0.57429128,-6.510000,-3.738636,273.393425,269.654789,0
2026-03-18T03:40:00.000000000Z,2026-03-18T05:20:00.000000000Z,LONG,EXIT,FLIP,21000.0000,11890.0092,0.56619091,4.620000,2.615802,269.654789,272.270591,0
2026-03-18T05:20:00.000000000Z,2026-03-18T08:50:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,12001.6353,0.57150644,6.720000,3.840523,272.270591,276.111114,0
2026-03-18T08:50:00.000000000Z,2026-03-18T12:13:00.000000000Z,LONG,EXIT,SL,21000.0000,12176.4034,0.57982873,-60.270000,-34.946278,276.111114,241.164836,0
2026-03-18T13:40:00.000000000Z,2026-03-18T15:04:00.000000000Z,LONG,TP1,TP1,21000.0000,10704.2483,0.50972611,18.238500,9.296640,241.164836,250.461476,0
2026-03-18T13:40:00.000000000Z,2026-03-18T15:04:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,10704.2483,0.50972611,28.066500,14.306228,250.461476,264.767704,0
2026-03-18T15:40:00.000000000Z,2026-03-18T18:52:00.000000000Z,SHORT,TP1,TP1,21000.0000,11727.3026,0.55844298,18.238500,10.185162,264.767704,274.952866,0
2026-03-18T15:40:00.000000000Z,2026-03-18T18:52:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,11727.3026,0.55844298,28.066500,15.673540,274.952866,290.626406,0
2026-03-18T21:10:00.000000000Z,2026-03-19T01:10:00.000000000Z,LONG,EXIT,FLIP,21000.0000,12957.6020,0.61702867,17.430000,10.754810,290.626406,301.381216,0
2026-03-19T01:10:00.000000000Z,2026-03-19T05:10:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,13421.2635,0.63910779,-3.990000,-2.550040,301.381216,298.831176,0
2026-03-19T05:10:00.000000000Z,2026-03-19T09:51:00.000000000Z,LONG,TP1,TP1,21000.0000,13304.1131,0.63352920,18.238500,11.554622,298.831176,310.385798,0
2026-03-19T05:10:00.000000000Z,2026-03-19T09:51:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,13304.1131,0.63352920,28.066500,17.780947,310.385798,328.166745,0
2026-03-19T10:20:00.000000000Z,2026-03-19T12:23:00.000000000Z,SHORT,TP1,TP1,21000.0000,14593.5678,0.69493180,18.238500,12.674514,328.166745,340.841259,0
2026-03-19T10:20:00.000000000Z,2026-03-19T12:23:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,14593.5678,0.69493180,28.066500,19.504303,340.841259,360.345562,0
2026-03-19T13:10:00.000000000Z,2026-03-19T13:56:00.000000000Z,LONG,TP1,TP1,21000.0000,16091.2091,0.76624805,18.238500,13.975215,360.345562,374.320777,0
2026-03-19T13:10:00.000000000Z,2026-03-19T13:56:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,16091.2091,0.76624805,28.066500,21.505901,374.320777,395.826678,0
2026-03-19T15:20:00.000000000Z,2026-03-19T17:40:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,17625.9057,0.83932884,-29.190000,-24.500009,395.826678,371.326669,0
2026-03-19T17:40:00.000000000Z,2026-03-19T18:59:00.000000000Z,LONG,TP1,TP1,21000.0000,16502.3547,0.78582642,18.238500,14.332295,371.326669,385.658964,0
2026-03-19T17:40:00.000000000Z,2026-03-19T18:59:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,16502.3547,0.78582642,28.066500,22.055397,385.658964,407.714361,0
2026-03-19T19:50:00.000000000Z,2026-03-20T00:40:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,18043.0051,0.85919072,4.620000,3.969461,407.714361,411.683823,0
2026-03-20T00:40:00.000000000Z,2026-03-20T03:20:00.000000000Z,LONG,EXIT,FLIP,21000.0000,18224.3294,0.86782521,5.880000,5.102812,411.683823,416.786635,0
2026-03-20T03:20:00.000000000Z,2026-03-20T04:30:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,18442.9277,0.87823465,-1.050000,-0.922146,416.786635,415.864488,0
2026-03-20T04:30:00.000000000Z,2026-03-20T08:40:00.000000000Z,LONG,EXIT,FLIP,21000.0000,18400.8238,0.87622971,-1.470000,-1.288058,415.864488,414.576431,0
2026-03-20T08:40:00.000000000Z,2026-03-20T09:54:00.000000000Z,SHORT,TP1,TP1,21000.0000,18345.6435,0.87360207,18.238500,15.933191,414.576431,430.509622,0
2026-03-20T08:40:00.000000000Z,2026-03-20T09:54:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,18345.6435,0.87360207,28.066500,24.518952,430.509622,455.028575,0
