entry_ts,exit_ts,side,leg,reason,base_units_opened,dynamic_units_opened,scale,base_pnl_usd,compounded_pnl_usd,balance_before,balance_after,liquidated
2026-03-05T00:00:00.000000000Z,2026-03-05T01:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,14246.7592,0.67841710,-22.470000,-15.244032,321.744992,306.500960,0
2026-03-05T01:30:00.000000000Z,2026-03-05T04:03:00.000000000Z,SHORT,TP1,TP1,21000.0000,13592.3006,0.64725241,18.238500,11.804913,306.500960,318.305873,0
2026-03-05T01:30:00.000000000Z,2026-03-05T04:03:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,13592.3006,0.64725241,28.066500,18.166110,318.305873,336.471983,0
2026-03-05T06:45:00.000000000Z,2026-03-05T08:09:00.000000000Z,LONG,EXIT,SL,21000.0000,14967.1477,0.71272132,-60.270000,-42.955714,336.471983,293.516269,0
2026-03-05T09:00:00.000000000Z,2026-03-05T09:52:00.000000000Z,LONG,EXIT,SL,21000.0000,13020.5247,0.62002499,-60.270000,-37.368906,293.516269,256.147363,0
2026-03-05T10:30:00.000000000Z,2026-03-05T14:39:00.000000000Z,SHORT,TP1,TP1,21000.0000,11403.4846,0.54302308,18.238500,9.903926,256.147363,266.051290,0
2026-03-05T10:30:00.000000000Z,2026-03-05T14:39:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,11403.4846,0.54302308,28.066500,15.240757,266.051290,281.292047,0
2026-03-05T14:45:00.000000000Z,2026-03-05T15:30:00.000000000Z,LONG,EXIT,SL,21000.0000,12530.3802,0.59668477,-60.270000,-35.962191,281.292047,245.329856,0
2026-03-05T18:30:00.000000000Z,2026-03-05T20:50:00.000000000Z,LONG,TP1,TP1,21000.0000,10997.9565,0.52371222,18.238500,9.551725,245.329856,254.881581,0
2026-03-05T18:30:00.000000000Z,2026-03-05T20:50:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,10997.9565,0.52371222,28.066500,14.698769,254.881581,269.580350,0
2026-03-05T23:45:00.000000000Z,2026-03-06T02:03:00.000000000Z,SHORT,EXIT,SL,21000.0000,12058.3617,0.57420770,-60.270000,-34.607498,269.580350,234.972852,0
2026-03-06T08:15:00.000000000Z,2026-03-06T09:36:00.000000000Z,SHORT,TP1,TP1,21000.0000,10476.4327,0.49887775,18.238500,9.098782,234.972852,244.071633,0
2026-03-06T08:15:00.000000000Z,2026-03-06T09:36:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,10476.4327,0.49887775,28.066500,14.001752,244.071633,258.073386,0
2026-03-06T10:45:00.000000000Z,2026-03-06T13:55:00.000000000Z,LONG,EXIT,SL,21000.0000,11540.0314,0.54952531,-60.270000,-33.119890,258.073386,224.953496,0
2026-03-06T16:00:00.000000000Z,2026-03-06T17:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,10060.4746,0.47907022,3.360000,1.609676,224.953496,226.563172,0
2026-03-06T17:30:00.000000000Z,2026-03-06T21:45:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,10130.1511,0.48238815,-40.320000,-19.449890,226.563172,207.113281,0
2026-03-06T21:45:00.000000000Z,2026-03-08T21:04:00.000000000Z,LONG,EXIT,SL,21000.0000,9235.2132,0.43977206,-60.270000,-26.505062,207.113281,180.608219,0
2026-03-09T01:00:00.000000000Z,2026-03-09T02:54:00.000000000Z,LONG,TP1,TP1,21000.0000,8123.5996,0.38683808,18.238500,7.055346,180.608219,187.663566,0
2026-03-09T01:00:00.000000000Z,2026-03-09T02:54:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,8123.5996,0.38683808,28.066500,10.857191,187.663566,198.520757,0
2026-03-09T06:00:00.000000000Z,2026-03-09T08:29:00.000000000Z,SHORT,TP1,TP1,21000.0000,8883.9137,0.42304351,18.238500,7.715679,198.520757,206.236436,0
2026-03-09T06:00:00.000000000Z,2026-03-09T08:29:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,8883.9137,0.42304351,28.066500,11.873351,206.236436,218.109786,0
2026-03-09T09:00:00.000000000Z,2026-03-09T09:32:00.000000000Z,LONG,TP1,TP1,21000.0000,9768.9003,0.46518573,18.238500,8.484290,218.109786,226.594076,0
2026-03-09T09:00:00.000000000Z,2026-03-09T09:32:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,9768.9003,0.46518573,28.066500,13.056135,226.594076,239.650211,0
2026-03-09T11:30:00.000000000Z,2026-03-09T14:22:00.000000000Z,SHORT,EXIT,SL,21000.0000,10711.9411,0.51009243,-60.270000,-30.743271,239.650211,208.906940,0
2026-03-09T17:00:00.000000000Z,2026-03-09T19:20:00.000000000Z,SHORT,EXIT,SL,21000.0000,9299.3207,0.44282479,-60.270000,-26.689050,208.906940,182.217890,0
2026-03-10T05:00:00.000000000Z,2026-03-10T06:13:00.000000000Z,LONG,TP1,TP1,21000.0000,8086.2494,0.38505949,18.238500,7.022908,182.217890,189.240798,0
2026-03-10T05:00:00.000000000Z,2026-03-10T06:13:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,8086.2494,0.38505949,28.066500,10.807272,189.240798,200.048070,0
2026-03-10T08:00:00.000000000Z,2026-03-10T13:24:00.000000000Z,SHORT,EXIT,SL,21000.0000,8834.8505,0.42070717,-60.270000,-25.356021,200.048070,174.692049,0
2026-03-10T17:30:00.000000000Z,2026-03-10T18:17:00.000000000Z,SHORT,TP1,TP1,21000.0000,7660.3244,0.36477735,18.238500,6.652992,174.692049,181.345041,0
2026-03-10T17:30:00.000000000Z,2026-03-10T18:17:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,7660.3244,0.36477735,28.066500,10.238024,181.345041,191.583064,0
2026-03-10T21:00:00.000000000Z,2026-03-11T01:19:00.000000000Z,LONG,TP1,TP1,21000.0000,8434.5084,0.40164326,18.238500,7.325371,191.583064,198.908435,0
2026-03-10T21:00:00.000000000Z,2026-03-11T01:19:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,8434.5084,0.40164326,28.066500,11.272720,198.908435,210.181155,0
2026-03-11T05:00:00.000000000Z,2026-03-11T07:39:00.000000000Z,SHORT,TP1,TP1,21000.0000,9181.6055,0.43721931,18.238500,7.974224,210.181155,218.155380,0
2026-03-11T05:00:00.000000000Z,2026-03-11T07:39:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,9181.6055,0.43721931,28.066500,12.271216,218.155380,230.426595,0
2026-03-11T08:00:00.000000000Z,2026-03-11T09:54:00.000000000Z,LONG,EXIT,SL,21000.0000,10069.6605,0.47950764,-60.270000,-28.899926,230.426595,201.526670,0
2026-03-11T10:00:00.000000000Z,2026-03-11T12:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,8824.8144,0.42022926,-10.710000,-4.500655,201.526670,197.026014,0
2026-03-11T12:30:00.000000000Z,2026-03-11T14:01:00.000000000Z,SHORT,EXIT,SL,21000.0000,8633.8820,0.41113724,-60.270000,-24.779241,197.026014,172.246773,0
2026-03-11T15:15:00.000000000Z,2026-03-11T17:37:00.000000000Z,SHORT,TP1,TP1,21000.0000,7536.6528,0.35888823,18.238500,6.545583,172.246773,178.792356,0
2026-03-11T15:15:00.000000000Z,2026-03-11T17:37:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,7536.6528,0.35888823,28.066500,10.072736,178.792356,188.865092,0
2026-03-11T18:30:00.000000000Z,2026-03-11T21:00:00.000000000Z,LONG,EXIT,FLIP,21000.0000,8281.3554,0.39435026,3.360000,1.325017,188.865092,190.190109,0
2026-03-11T21:00:00.000000000Z,2026-03-11T23:09:00.000000000Z,SHORT,TP1,TP1,21000.0000,8337.5889,0.39702804,18.238500,7.241196,190.190109,197.431305,0
2026-03-11T21:00:00.000000000Z,2026-03-11T23:09:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,8337.5889,0.39702804,28.066500,11.143188,197.431305,208.574493,0
2026-03-12T00:15:00.000000000Z,2026-03-12T01:36:00.000000000Z,LONG,TP1,TP1,21000.0000,9166.3424,0.43649249,18.238500,7.960968,208.574493,216.535461,0
2026-03-12T00:15:00.000000000Z,2026-03-12T01:36:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,9166.3424,0.43649249,28.066500,12.250817,216.535461,228.786277,0
2026-03-12T02:15:00.000000000Z,2026-03-12T05:19:00.000000000Z,SHORT,TP1,TP1,21000.0000,10042.4942,0.47821401,18.238500,8.721906,228.786277,237.508184,0
2026-03-12T02:15:00.000000000Z,2026-03-12T05:19:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,10042.4942,0.47821401,28.066500,13.421794,237.508184,250.929977,0
2026-03-12T06:15:00.000000000Z,2026-03-12T08:45:00.000000000Z,LONG,EXIT,FLIP,21000.0000,11040.6091,0.52574329,18.270000,9.605330,250.929977,260.535307,0
2026-03-12T08:45:00.000000000Z,2026-03-12T13:21:00.000000000Z,SHORT,TP1,TP1,21000.0000,11449.2520,0.54520248,18.238500,9.943675,260.535307,270.478983,0
2026-03-12T08:45:00.000000000Z,2026-03-12T13:21:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,11449.2520,0.54520248,28.066500,15.301925,270.478983,285.780908,0
2026-03-13T01:30:00.000000000Z,2026-03-13T03:36:00.000000000Z,SHORT,TP1,TP1,21000.0000,12649.8150,0.60237214,18.238500,10.986364,285.780908,296.767272,0
2026-03-13T01:30:00.000000000Z,2026-03-13T03:36:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,12649.8150,0.60237214,28.066500,16.906478,296.767272,313.673750,0
2026-03-13T05:15:00.000000000Z,2026-03-13T06:59:00.000000000Z,LONG,EXIT,SL,21000.0000,13919.0534,0.66281207,-60.270000,-39.947683,313.673750,273.726066,0
2026-03-13T08:30:00.000000000Z,2026-03-13T09:03:00.000000000Z,LONG,TP1,TP1,21000.0000,12212.0881,0.58152800,18.238500,10.606199,273.726066,284.332265,0
2026-03-13T08:30:00.000000000Z,2026-03-13T09:03:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,12212.0881,0.58152800,28.066500,16.321456,284.332265,300.653721,0
2026-03-13T11:00:00.000000000Z,2026-03-13T12:46:00.000000000Z,SHORT,EXIT,SL,21000.0000,13400.8590,0.63813614,-60.270000,-38.460465,300.653721,262.193256,0
2026-03-13T13:00:00.000000000Z,2026-03-13T14:56:00.000000000Z,SHORT,TP1,TP1,21000.0000,11665.1887,0.55548518,18.238500,10.131216,262.193256,272.324472,0
2026-03-13T13:00:00.000000000Z,2026-03-13T14:56:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,11665.1887,0.55548518,28.066500,15.590525,272.324472,287.914997,0
2026-03-13T17:00:00.000000000Z,2026-03-13T20:27:00.000000000Z,LONG,EXIT,SL,21000.0000,12875.9007,0.61313813,-60.270000,-36.953835,287.914997,250.961162,0
2026-03-15T21:00:00.000000000Z,2026-03-16T00:06:00.000000000Z,LONG,TP1,TP1,21000.0000,11248.6345,0.53564926,18.238500,9.769439,250.961162,260.730601,0
2026-03-15T21:00:00.000000000Z,2026-03-16T00:06:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,11248.6345,0.53564926,28.066500,15.033800,260.730601,275.764401,0
2026-03-16T01:00:00.000000000Z,2026-03-16T05:30:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,12334.0951,0.58733786,-8.190000,-4.810297,275.764401,270.954104,0
2026-03-16T05:30:00.000000000Z,2026-03-16T07:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,12112.2059,0.57677171,-7.980000,-4.602638,270.954104,266.351465,0
2026-03-16T07:30:00.000000000Z,2026-03-16T10:22:00.000000000Z,SHORT,EXIT,SL,21000.0000,11912.9135,0.56728159,-60.270000,-34.190062,266.351465,232.161404,0
2026-03-16T14:30:00.000000000Z,2026-03-16T17:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,10315.5791,0.49121805,-11.970000,-5.879880,232.161404,226.281524,0
2026-03-16T17:00:00.000000000Z,2026-03-16T19:10:00.000000000Z,LONG,TP1,TP1,21000.0000,10046.2036,0.47839065,18.238500,8.725128,226.281524,235.006651,0
2026-03-16T17:00:00.000000000Z,2026-03-16T19:10:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,10046.2036,0.47839065,28.066500,13.426751,235.006651,248.433403,0
2026-03-16T20:15:00.000000000Z,2026-03-16T23:45:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,11015.4831,0.52454681,5.250000,2.753871,248.433403,251.187273,0
2026-03-16T23:45:00.000000000Z,2026-03-17T03:30:00.000000000Z,LONG,TP1,TP1,21000.0000,11141.5286,0.53054898,18.238500,9.676418,251.187273,260.863691,0
2026-03-16T23:45:00.000000000Z,2026-03-17T03:30:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,11141.5286,0.53054898,28.066500,14.890653,260.863691,275.754344,0
2026-03-17T06:45:00.000000000Z,2026-03-17T07:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,12223.9486,0.58209279,-16.380000,-9.534680,275.754344,266.219664,0
2026-03-17T07:30:00.000000000Z,2026-03-17T12:08:00.000000000Z,SHORT,EXIT,SL,21000.0000,11814.3149,0.56258642,-60.270000,-33.907084,266.219664,232.312580,0
2026-03-17T14:15:00.000000000Z,2026-03-17T17:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,10255.1457,0.48834027,-8.610000,-4.204610,232.312580,228.107971,0
2026-03-17T17:00:00.000000000Z,2026-03-18T00:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,10063.7286,0.47922517,1.260000,0.603824,228.107971,228.711794,0
2026-03-18T00:30:00.000000000Z,2026-03-18T09:15:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,10089.5163,0.48045316,-8.400000,-4.035807,228.711794,224.675988,0
2026-03-18T09:15:00.000000000Z,2026-03-18T11:15:00.000000000Z,LONG,EXIT,FLIP,21000.0000,9905.9028,0.47170966,-37.380000,-17.632507,224.675988,207.043481,0
2026-03-18T11:15:00.000000000Z,2026-03-18T12:30:00.000000000Z,SHORT,TP1,TP1,21000.0000,9151.3995,0.43578093,18.238500,7.947990,207.043481,214.991471,0
2026-03-18T11:15:00.000000000Z,2026-03-18T12:30:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,9151.3995,0.43578093,28.066500,12.230845,214.991471,227.222317,0
2026-03-18T13:45:00.000000000Z,2026-03-18T15:07:00.000000000Z,LONG,TP1,TP1,21000.0000,10079.6927,0.47998537,18.238500,8.754213,227.222317,235.976530,0
2026-03-18T13:45:00.000000000Z,2026-03-18T15:07:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,10079.6927,0.47998537,28.066500,13.471509,235.976530,249.448039,0
2026-03-18T17:00:00.000000000Z,2026-03-18T18:57:00.000000000Z,SHORT,TP1,TP1,21000.0000,11055.3120,0.52644343,18.238500,9.601538,249.448039,259.049577,0
2026-03-18T17:00:00.000000000Z,2026-03-18T18:57:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,11055.3120,0.52644343,28.066500,14.775424,259.049577,273.825002,0
2026-03-18T21:00:00.000000000Z,2026-03-19T02:07:00.000000000Z,LONG,TP1,TP1,21000.0000,12212.6784,0.58155612,18.238500,10.606711,273.825002,284.431713,0
2026-03-18T21:00:00.000000000Z,2026-03-19T02:07:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,12212.6784,0.58155612,28.066500,16.322245,284.431713,300.753958,0
2026-03-19T02:45:00.000000000Z,2026-03-19T06:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,13384.0143,0.63733402,6.930000,4.416725,300.753958,305.170683,0
2026-03-19T06:00:00.000000000Z,2026-03-19T09:51:00.000000000Z,LONG,TP1,TP1,21000.0000,13586.9300,0.64699667,18.238500,11.800249,305.170683,316.970931,0
2026-03-19T06:00:00.000000000Z,2026-03-19T09:51:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,13586.9300,0.64699667,28.066500,18.158932,316.970931,335.129863,0
2026-03-19T11:00:00.000000000Z,2026-03-19T12:24:00.000000000Z,SHORT,TP1,TP1,21000.0000,14913.5834,0.71017064,18.238500,12.952447,335.129863,348.082310,0
2026-03-19T11:00:00.000000000Z,2026-03-19T12:24:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,14913.5834,0.71017064,28.066500,19.932004,348.082310,368.014315,0
2026-03-19T13:45:00.000000000Z,2026-03-19T17:00:00.000000000Z,LONG,EXIT,FLIP,21000.0000,16387.4391,0.78035424,3.150000,2.458116,368.014315,370.472430,0
2026-03-19T17:00:00.000000000Z,2026-03-19T18:56:00.000000000Z,SHORT,EXIT,SL,21000.0000,16493.3834,0.78539921,-60.270000,-47.336010,370.472430,323.136420,0
2026-03-20T00:30:00.000000000Z,2026-03-20T03:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,14306.1484,0.68124516,0.210000,0.143061,323.136420,323.279482,0
2026-03-20T03:30:00.000000000Z,2026-03-20T10:01:00.000000000Z,SHORT,TP1,TP1,21000.0000,14312.2801,0.68153715,18.238500,12.430215,323.279482,335.709697,0
2026-03-20T03:30:00.000000000Z,2026-03-20T10:01:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,14312.2801,0.68153715,28.066500,19.128362,335.709697,354.838059,0
2026-03-20T11:00:00.000000000Z,2026-03-20T13:51:00.000000000Z,LONG,EXIT,SL,21000.0000,15724.3242,0.74877734,-60.270000,-45.128810,354.838059,309.709249,0
2026-03-20T16:00:00.000000000Z,2026-03-20T18:55:00.000000000Z,LONG,EXIT,SL,21000.0000,13785.4739,0.65645114,-60.270000,-39.564310,309.709249,270.144939,0
2026-03-20T20:00:00.000000000Z,2026-03-23T00:15:00.000000000Z,LONG,EXIT,FLIP,21000.0000,12066.5714,0.57459864,-25.620000,-14.721217,270.144939,255.423722,0
2026-03-23T00:15:00.000000000Z,2026-03-23T02:32:00.000000000Z,SHORT,TP1,TP1,21000.0000,11428.8846,0.54423260,18.238500,9.925986,255.423722,265.349708,0
2026-03-23T00:15:00.000000000Z,2026-03-23T02:32:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,11428.8846,0.54423260,28.066500,15.274704,265.349708,280.624412,0
2026-03-23T07:30:00.000000000Z,2026-03-23T10:15:00.000000000Z,LONG,EXIT,SL,21000.0000,12637.8339,0.60180161,-60.270000,-36.270583,280.624412,244.353829,0
2026-03-23T15:15:00.000000000Z,2026-03-23T15:52:00.000000000Z,SHORT,TP1,TP1,21000.0000,10911.2945,0.51958545,18.238500,9.476459,244.353829,253.830288,0
2026-03-23T15:15:00.000000000Z,2026-03-23T15:52:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,10911.2945,0.51958545,28.066500,14.582945,253.830288,268.413233,0
2026-03-23T17:00:00.000000000Z,2026-03-23T18:37:00.000000000Z,LONG,TP1,TP1,21000.0000,12009.2407,0.57186860,18.238500,10.430026,268.413233,278.843259,0
2026-03-23T17:00:00.000000000Z,2026-03-23T18:37:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,12009.2407,0.57186860,28.066500,16.050350,278.843259,294.893609,0
2026-03-24T02:15:00.000000000Z,2026-03-24T07:09:00.000000000Z,LONG,TP1,TP1,21000.0000,13244.6736,0.63069874,18.238500,11.502999,294.893609,306.396608,0
2026-03-24T02:15:00.000000000Z,2026-03-24T07:09:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,13244.6736,0.63069874,28.066500,17.701506,306.396608,324.098114,0
2026-03-24T07:45:00.000000000Z,2026-03-24T08:30:00.000000000Z,SHORT,TP1,TP1,21000.0000,14538.4347,0.69230642,18.238500,12.626631,324.098114,336.724745,0
2026-03-24T07:45:00.000000000Z,2026-03-24T08:30:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,14538.4347,0.69230642,28.066500,19.430618,336.724745,356.155363,0
2026-03-24T13:45:00.000000000Z,2026-03-24T14:52:00.000000000Z,LONG,TP1,TP1,21000.0000,16033.3586,0.76349327,18.238500,13.924972,356.155363,370.080335,0
2026-03-24T13:45:00.000000000Z,2026-03-24T14:52:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,16033.3586,0.76349327,28.066500,21.428584,370.080335,391.508919,0
2026-03-24T16:45:00.000000000Z,2026-03-24T17:05:00.000000000Z,SHORT,TP1,TP1,21000.0000,17622.8762,0.83918458,18.238500,15.305468,391.508919,406.814387,0
2026-03-24T16:45:00.000000000Z,2026-03-24T17:05:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,17622.8762,0.83918458,28.066500,23.552974,406.814387,430.367361,0
2026-03-24T18:15:00.000000000Z,2026-03-24T20:00:00.000000000Z,LONG,EXIT,FLIP,21000.0000,19373.6689,0.92255566,5.040000,4.649681,430.367361,435.017041,0
2026-03-24T20:00:00.000000000Z,2026-03-24T20:22:00.000000000Z,SHORT,EXIT,SL,21000.0000,19576.2352,0.93220168,-60.270000,-56.183795,435.017041,378.833246,0
2026-03-25T03:30:00.000000000Z,2026-03-25T12:15:00.000000000Z,LONG,EXIT,FLIP,21000.0000,17025.4201,0.81073429,-42.840000,-34.731857,378.833246,344.101389,0
2026-03-25T12:15:00.000000000Z,2026-03-25T13:15:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,15509.8681,0.73856515,-15.540000,-11.477302,344.101389,332.624087,0
