entry_ts,exit_ts,side,units_opened,units_closed,entry_price,exit_price,leg,reason,pnl_pips,pnl_pips_weighted,pnl_usd,mae_pips,equity,hold_bars
2026-01-29T06:15:00.000000000Z,2026-01-29T06:15:00.000000000Z,LONG,7000.00,0.00,1.19853,1.19853,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,0.0000,0
2026-01-29T06:15:00.000000000Z,2026-01-29T07:15:00.000000000Z,LONG,7000.00,7000.00,1.19853,1.19821,EXIT,FLIP,-3.20,-3.20,-2.2400,-4.10,-2.2400,4
2026-01-29T07:15:00.000000000Z,2026-01-29T07:15:00.000000000Z,SHORT,7000.00,0.00,1.19821,1.19821,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-2.2400,0
2026-01-29T07:15:00.000000000Z,2026-01-29T08:00:00.000000000Z,SHORT,7000.00,7000.00,1.19821,1.19812,EXIT,FLIP,0.90,0.90,0.6300,-3.70,-1.6100,3
2026-01-29T08:00:00.000000000Z,2026-01-29T08:00:00.000000000Z,LONG,7000.00,0.00,1.19812,1.19812,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-1.6100,0
2026-01-29T08:00:00.000000000Z,2026-01-29T08:15:00.000000000Z,LONG,7000.00,7000.00,1.19812,1.19763,EXIT,FLIP,-4.90,-4.90,-3.4300,-9.20,-5.0400,1
2026-01-29T08:15:00.000000000Z,2026-01-29T08:15:00.000000000Z,SHORT,7000.00,0.00,1.19763,1.19763,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-5.0400,0
2026-01-29T08:15:00.000000000Z,2026-01-29T09:45:00.000000000Z,SHORT,7000.00,2100.00,1.19763,1.19563,TP1,TP1,20.00,6.00,4.2000,-3.00,-0.8400,6
2026-01-29T08:15:00.000000000Z,2026-01-29T12:00:00.000000000Z,SHORT,7000.00,4900.00,1.19763,1.19487,EXIT,FLIP,27.60,19.32,13.5240,-3.00,12.6840,15
2026-01-29T12:00:00.000000000Z,2026-01-29T12:00:00.000000000Z,LONG,7000.00,0.00,1.19487,1.19487,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,12.6840,0
2026-01-29T12:00:00.000000000Z,2026-01-29T12:30:00.000000000Z,LONG,7000.00,7000.00,1.19487,1.19478,EXIT,FLIP,-0.90,-0.90,-0.6300,-3.80,12.0540,2
2026-01-29T12:30:00.000000000Z,2026-01-29T12:30:00.000000000Z,SHORT,7000.00,0.00,1.19478,1.19478,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,12.0540,0
2026-01-29T12:30:00.000000000Z,2026-01-29T12:45:00.000000000Z,SHORT,7000.00,7000.00,1.19478,1.19613,EXIT,FLIP,-13.50,-13.50,-9.4500,-14.50,2.6040,1
2026-01-29T12:45:00.000000000Z,2026-01-29T12:45:00.000000000Z,LONG,7000.00,0.00,1.19613,1.19613,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,2.6040,0
2026-01-29T12:45:00.000000000Z,2026-01-29T13:45:00.000000000Z,LONG,7000.00,7000.00,1.19613,1.19562,EXIT,FLIP,-5.10,-5.10,-3.5700,-21.10,-0.9660,4
2026-01-29T13:45:00.000000000Z,2026-01-29T13:45:00.000000000Z,SHORT,7000.00,0.00,1.19562,1.19562,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-0.9660,0
2026-01-29T13:45:00.000000000Z,2026-01-29T14:00:00.000000000Z,SHORT,7000.00,7000.00,1.19562,1.19649,EXIT,FLIP,-8.70,-8.70,-6.0900,-8.80,-7.0560,1
2026-01-29T14:00:00.000000000Z,2026-01-29T14:00:00.000000000Z,LONG,7000.00,0.00,1.19649,1.19649,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-7.0560,0
2026-01-29T14:00:00.000000000Z,2026-01-29T15:00:00.000000000Z,LONG,7000.00,7000.00,1.19649,1.19483,EXIT,FLIP,-16.60,-16.60,-11.6200,-19.30,-18.6760,4
2026-01-29T15:00:00.000000000Z,2026-01-29T15:00:00.000000000Z,SHORT,7000.00,0.00,1.19483,1.19483,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-18.6760,0
2026-01-29T15:00:00.000000000Z,2026-01-29T15:15:00.000000000Z,SHORT,7000.00,2100.00,1.19483,1.19283,TP1,TP1,20.00,6.00,4.2000,-0.10,-14.4760,1
2026-01-29T15:00:00.000000000Z,2026-01-29T16:30:00.000000000Z,SHORT,7000.00,4900.00,1.19483,1.19283,RUNNER,RUNNER_STOP,20.00,14.00,9.8000,-0.10,-4.6760,6
2026-01-29T18:15:00.000000000Z,2026-01-29T18:15:00.000000000Z,SHORT,7000.00,0.00,1.19518,1.19518,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-4.6760,0
2026-01-29T18:15:00.000000000Z,2026-01-29T18:30:00.000000000Z,SHORT,7000.00,7000.00,1.19518,1.19616,EXIT,FLIP,-9.80,-9.80,-6.8600,-13.20,-11.5360,1
2026-01-29T18:30:00.000000000Z,2026-01-29T18:30:00.000000000Z,LONG,7000.00,0.00,1.19616,1.19616,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-11.5360,0
2026-01-29T18:30:00.000000000Z,2026-01-29T19:00:00.000000000Z,LONG,7000.00,7000.00,1.19616,1.19506,EXIT,FLIP,-11.00,-11.00,-7.7000,-11.40,-19.2360,2
2026-01-29T19:00:00.000000000Z,2026-01-29T19:00:00.000000000Z,SHORT,7000.00,0.00,1.19506,1.19506,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-19.2360,0
2026-01-29T19:00:00.000000000Z,2026-01-29T19:15:00.000000000Z,SHORT,7000.00,7000.00,1.19506,1.19580,EXIT,FLIP,-7.40,-7.40,-5.1800,-10.00,-24.4160,1
2026-01-29T19:15:00.000000000Z,2026-01-29T19:15:00.000000000Z,LONG,7000.00,0.00,1.19580,1.19580,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-24.4160,0
2026-01-29T19:15:00.000000000Z,2026-01-29T19:30:00.000000000Z,LONG,7000.00,7000.00,1.19580,1.19535,EXIT,FLIP,-4.50,-4.50,-3.1500,-7.00,-27.5660,1
2026-01-29T19:30:00.000000000Z,2026-01-29T19:30:00.000000000Z,SHORT,7000.00,0.00,1.19535,1.19535,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-27.5660,0
2026-01-29T19:30:00.000000000Z,2026-01-29T20:00:00.000000000Z,SHORT,7000.00,7000.00,1.19535,1.19554,EXIT,FLIP,-1.90,-1.90,-1.3300,-4.40,-28.8960,2
2026-01-29T20:00:00.000000000Z,2026-01-29T20:00:00.000000000Z,LONG,7000.00,0.00,1.19554,1.19554,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-28.8960,0
2026-01-29T20:00:00.000000000Z,2026-01-29T22:00:00.000000000Z,LONG,7000.00,7000.00,1.19554,1.19667,EXIT,FLIP,11.30,11.30,7.9100,-0.40,-20.9860,8
2026-01-29T22:00:00.000000000Z,2026-01-29T22:00:00.000000000Z,SHORT,7000.00,0.00,1.19667,1.19667,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-20.9860,0
2026-01-29T22:00:00.000000000Z,2026-01-29T22:15:00.000000000Z,SHORT,7000.00,7000.00,1.19667,1.19682,EXIT,FLIP,-1.50,-1.50,-1.0500,-1.50,-22.0360,1
2026-01-29T22:15:00.000000000Z,2026-01-29T22:15:00.000000000Z,LONG,7000.00,0.00,1.19682,1.19682,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-22.0360,0
2026-01-29T22:15:00.000000000Z,2026-01-29T23:45:00.000000000Z,LONG,7000.00,7000.00,1.19682,1.19674,EXIT,FLIP,-0.80,-0.80,-0.5600,-3.00,-22.5960,6
2026-01-29T23:45:00.000000000Z,2026-01-29T23:45:00.000000000Z,SHORT,7000.00,0.00,1.19674,1.19674,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-22.5960,0
2026-01-29T23:45:00.000000000Z,2026-01-30T00:15:00.000000000Z,SHORT,7000.00,2100.00,1.19674,1.19474,TP1,TP1,20.00,6.00,4.2000,-5.90,-18.3960,2
2026-01-29T23:45:00.000000000Z,2026-01-30T01:30:00.000000000Z,SHORT,7000.00,4900.00,1.19674,1.19361,EXIT,FLIP,31.30,21.91,15.3370,-5.90,-3.0590,7
2026-01-30T01:30:00.000000000Z,2026-01-30T01:30:00.000000000Z,LONG,7000.00,0.00,1.19361,1.19361,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-3.0590,0
2026-01-30T01:30:00.000000000Z,2026-01-30T01:45:00.000000000Z,LONG,7000.00,7000.00,1.19361,1.19170,EXIT,FLIP,-19.10,-19.10,-13.3700,-20.80,-16.4290,1
2026-01-30T01:45:00.000000000Z,2026-01-30T01:45:00.000000000Z,SHORT,7000.00,0.00,1.19170,1.19170,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-16.4290,0
2026-01-30T01:45:00.000000000Z,2026-01-30T02:15:00.000000000Z,SHORT,7000.00,2100.00,1.19170,1.18970,TP1,TP1,20.00,6.00,4.2000,-9.60,-12.2290,2
2026-01-30T01:45:00.000000000Z,2026-01-30T02:30:00.000000000Z,SHORT,7000.00,4900.00,1.19170,1.18970,RUNNER,RUNNER_STOP,20.00,14.00,9.8000,-9.60,-2.4290,3
2026-01-30T02:45:00.000000000Z,2026-01-30T02:45:00.000000000Z,LONG,7000.00,0.00,1.19187,1.19187,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-2.4290,0
2026-01-30T02:45:00.000000000Z,2026-01-30T03:15:00.000000000Z,LONG,7000.00,7000.00,1.19187,1.19168,EXIT,FLIP,-1.90,-1.90,-1.3300,-4.90,-3.7590,2
2026-01-30T03:15:00.000000000Z,2026-01-30T03:15:00.000000000Z,SHORT,7000.00,0.00,1.19168,1.19168,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-3.7590,0
