entry_ts,exit_ts,side,units_opened,units_closed,entry_price,exit_price,leg,reason,pnl_pips,pnl_pips_weighted,pnl_usd,mae_pips,equity,hold_bars,entry_components
2026-03-02T03:50:00.000000000Z,2026-03-02T03:50:00.000000000Z,SHORT,21000.00,0.00,0.71091,0.71091,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,0.0000,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-02T03:50:00.000000000Z,2026-03-02T05:06:00.000000000Z,SHORT,21000.00,9450.00,0.71091,0.70898,TP1,TP1,19.30,8.68,18.2385,-3.70,18.2385,6,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-02T03:50:00.000000000Z,2026-03-02T05:06:00.000000000Z,SHORT,21000.00,11550.00,0.71091,0.70848,RUNNER,RUNNER_STOP,24.30,13.36,28.0665,-3.70,46.3050,6,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-02T07:50:00.000000000Z,2026-03-02T07:50:00.000000000Z,LONG,21000.00,0.00,0.70589,0.70589,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,46.3050,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-02T07:50:00.000000000Z,2026-03-02T09:05:00.000000000Z,LONG,21000.00,9450.00,0.70589,0.70782,TP1,TP1,19.30,8.68,18.2385,-13.90,64.5435,6,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-02T07:50:00.000000000Z,2026-03-02T09:05:00.000000000Z,LONG,21000.00,11550.00,0.70589,0.70832,RUNNER,RUNNER_STOP,24.30,13.36,28.0665,-13.90,92.6100,6,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-02T11:00:00.000000000Z,2026-03-02T11:00:00.000000000Z,SHORT,21000.00,0.00,0.70823,0.70823,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,92.6100,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-02T11:00:00.000000000Z,2026-03-02T12:49:00.000000000Z,SHORT,21000.00,9450.00,0.70823,0.70630,TP1,TP1,19.30,8.68,18.2385,-8.70,110.8485,9,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-02T11:00:00.000000000Z,2026-03-02T12:49:00.000000000Z,SHORT,21000.00,11550.00,0.70823,0.70580,RUNNER,RUNNER_STOP,24.30,13.36,28.0665,-8.70,138.9150,9,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-02T13:10:00.000000000Z,2026-03-02T13:10:00.000000000Z,LONG,21000.00,0.00,0.70709,0.70709,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,138.9150,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-02T13:10:00.000000000Z,2026-03-02T16:10:00.000000000Z,LONG,21000.00,21000.00,0.70709,0.70577,EXIT,FLIP,-13.20,-13.20,-27.7200,-19.00,111.1950,18,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-02T16:10:00.000000000Z,2026-03-02T16:10:00.000000000Z,SHORT,21000.00,0.00,0.70577,0.70577,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,111.1950,0,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-02T16:10:00.000000000Z,2026-03-02T19:01:00.000000000Z,SHORT,21000.00,21000.00,0.70577,0.70864,EXIT,SL,-28.70,-28.70,-60.2700,-27.70,50.9250,16,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-02T20:00:00.000000000Z,2026-03-02T20:00:00.000000000Z,SHORT,21000.00,0.00,0.70809,0.70809,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,50.9250,0,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-02T20:00:00.000000000Z,2026-03-02T23:51:00.000000000Z,SHORT,21000.00,21000.00,0.70809,0.71096,EXIT,SL,-28.70,-28.70,-60.2700,-27.50,-9.3450,22,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-03T00:00:00.000000000Z,2026-03-03T00:00:00.000000000Z,SHORT,21000.00,0.00,0.70983,0.70983,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-9.3450,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-03T00:00:00.000000000Z,2026-03-03T03:10:00.000000000Z,SHORT,21000.00,21000.00,0.70983,0.71046,EXIT,FLIP,-6.30,-6.30,-13.2300,-24.50,-22.5750,19,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-03T03:10:00.000000000Z,2026-03-03T03:10:00.000000000Z,LONG,21000.00,0.00,0.71046,0.71046,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-22.5750,0,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-03T03:10:00.000000000Z,2026-03-03T05:20:00.000000000Z,LONG,21000.00,21000.00,0.71046,0.71059,EXIT,FLIP,1.30,1.30,2.7300,-6.40,-19.8450,13,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-03T05:20:00.000000000Z,2026-03-03T05:20:00.000000000Z,SHORT,21000.00,0.00,0.71059,0.71059,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-19.8450,0,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-03T05:20:00.000000000Z,2026-03-03T05:56:00.000000000Z,SHORT,21000.00,9450.00,0.71059,0.70866,TP1,TP1,19.30,8.68,18.2385,-0.60,-1.6065,2,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-03T05:20:00.000000000Z,2026-03-03T05:56:00.000000000Z,SHORT,21000.00,11550.00,0.71059,0.70816,RUNNER,RUNNER_STOP,24.30,13.36,28.0665,-0.60,26.4600,2,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-03T06:50:00.000000000Z,2026-03-03T06:50:00.000000000Z,LONG,21000.00,0.00,0.70921,0.70921,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,26.4600,0,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-03T06:50:00.000000000Z,2026-03-03T08:35:00.000000000Z,LONG,21000.00,21000.00,0.70921,0.70634,EXIT,SL,-28.70,-28.70,-60.2700,-27.70,-33.8100,9,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-03T10:40:00.000000000Z,2026-03-03T10:40:00.000000000Z,LONG,21000.00,0.00,0.70353,0.70353,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-33.8100,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-03T10:40:00.000000000Z,2026-03-03T11:20:00.000000000Z,LONG,21000.00,21000.00,0.70353,0.70066,EXIT,SL,-28.70,-28.70,-60.2700,-27.30,-94.0800,3,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-03T13:00:00.000000000Z,2026-03-03T13:00:00.000000000Z,SHORT,21000.00,0.00,0.70188,0.70188,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-94.0800,0,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-03T13:00:00.000000000Z,2026-03-03T14:26:00.000000000Z,SHORT,21000.00,9450.00,0.70188,0.69995,TP1,TP1,19.30,8.68,18.2385,-4.40,-75.8415,7,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-03T13:00:00.000000000Z,2026-03-03T14:26:00.000000000Z,SHORT,21000.00,11550.00,0.70188,0.69945,RUNNER,RUNNER_STOP,24.30,13.36,28.0665,-4.40,-47.7750,7,cross=1;pullback=1;rejoin=1;continuation=0
