entry_ts,exit_ts,side,units_opened,units_closed,entry_price,exit_price,leg,reason,pnl_pips,pnl_pips_weighted,pnl_usd,mae_pips,equity,hold_bars,entry_components
2026-03-03T10:45:00.000000000Z,2026-03-03T11:20:00.000000000Z,LONG,21000.00,21000.00,0.70353,0.70066,EXIT,SL,-28.70,-28.70,-60.2700,-27.30,1.1550,6,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-03T11:25:00.000000000Z,2026-03-03T11:25:00.000000000Z,SHORT,21000.00,0.00,0.70131,0.70131,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,1.1550,0,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-03T11:25:00.000000000Z,2026-03-03T11:40:00.000000000Z,SHORT,21000.00,21000.00,0.70131,0.70187,EXIT,FLIP,-5.60,-5.60,-11.7600,-5.70,-10.6050,3,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-03T11:40:00.000000000Z,2026-03-03T11:40:00.000000000Z,LONG,21000.00,0.00,0.70187,0.70187,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-10.6050,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-03T11:40:00.000000000Z,2026-03-03T12:21:00.000000000Z,LONG,21000.00,9450.00,0.70187,0.70380,TP1,TP1,19.30,8.68,18.2385,-2.50,7.6335,7,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-03T11:40:00.000000000Z,2026-03-03T12:21:00.000000000Z,LONG,21000.00,11550.00,0.70187,0.70430,RUNNER,RUNNER_STOP,24.30,13.36,28.0665,-2.50,35.7000,7,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-03T12:30:00.000000000Z,2026-03-03T12:30:00.000000000Z,SHORT,21000.00,0.00,0.70321,0.70321,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,35.7000,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-03T12:30:00.000000000Z,2026-03-03T13:28:00.000000000Z,SHORT,21000.00,9450.00,0.70321,0.70128,TP1,TP1,19.30,8.68,18.2385,-2.90,53.9385,10,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-03T12:30:00.000000000Z,2026-03-03T13:28:00.000000000Z,SHORT,21000.00,11550.00,0.70321,0.70078,RUNNER,RUNNER_STOP,24.30,13.36,28.0665,-2.90,82.0050,10,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-03T13:55:00.000000000Z,2026-03-03T13:55:00.000000000Z,LONG,21000.00,0.00,0.70121,0.70121,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,82.0050,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-03T13:55:00.000000000Z,2026-03-03T14:43:00.000000000Z,LONG,21000.00,21000.00,0.70121,0.69834,EXIT,SL,-28.70,-28.70,-60.2700,-28.20,21.7350,8,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-03T15:20:00.000000000Z,2026-03-03T15:20:00.000000000Z,LONG,21000.00,0.00,0.69631,0.69631,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,21.7350,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-03T15:20:00.000000000Z,2026-03-03T15:35:00.000000000Z,LONG,21000.00,9450.00,0.69631,0.69824,TP1,TP1,19.30,8.68,18.2385,-2.70,39.9735,2,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-03T15:20:00.000000000Z,2026-03-03T15:35:00.000000000Z,LONG,21000.00,11550.00,0.69631,0.69874,RUNNER,RUNNER_STOP,24.30,13.36,28.0665,-2.70,68.0400,2,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-03T17:00:00.000000000Z,2026-03-03T17:00:00.000000000Z,SHORT,21000.00,0.00,0.70202,0.70202,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,68.0400,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-03T17:00:00.000000000Z,2026-03-03T18:15:00.000000000Z,SHORT,21000.00,21000.00,0.70202,0.70318,EXIT,FLIP,-11.60,-11.60,-24.3600,-15.00,43.6800,15,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-03T18:15:00.000000000Z,2026-03-03T18:15:00.000000000Z,LONG,21000.00,0.00,0.70318,0.70318,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,43.6800,0,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-03T18:15:00.000000000Z,2026-03-03T19:05:00.000000000Z,LONG,21000.00,21000.00,0.70318,0.70330,EXIT,FLIP,1.20,1.20,2.5200,-2.10,46.2000,10,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-03T19:05:00.000000000Z,2026-03-03T19:05:00.000000000Z,SHORT,21000.00,0.00,0.70330,0.70330,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,46.2000,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-03T19:05:00.000000000Z,2026-03-03T21:30:00.000000000Z,SHORT,21000.00,21000.00,0.70330,0.70409,EXIT,FLIP,-7.90,-7.90,-16.5900,-24.70,29.6100,29,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-03T21:30:00.000000000Z,2026-03-03T21:30:00.000000000Z,LONG,21000.00,0.00,0.70409,0.70409,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,29.6100,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-03T21:30:00.000000000Z,2026-03-04T00:39:00.000000000Z,LONG,21000.00,21000.00,0.70409,0.70122,EXIT,SL,-28.70,-28.70,-60.2700,-29.00,-30.6600,36,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-04T00:50:00.000000000Z,2026-03-04T00:50:00.000000000Z,LONG,21000.00,0.00,0.70131,0.70131,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-30.6600,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-04T00:50:00.000000000Z,2026-03-04T02:30:00.000000000Z,LONG,21000.00,21000.00,0.70131,0.70073,EXIT,FLIP,-5.80,-5.80,-12.1800,-27.10,-42.8400,20,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-04T02:30:00.000000000Z,2026-03-04T02:30:00.000000000Z,SHORT,21000.00,0.00,0.70073,0.70073,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-42.8400,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-04T02:30:00.000000000Z,2026-03-04T03:45:00.000000000Z,SHORT,21000.00,21000.00,0.70073,0.70069,EXIT,FLIP,0.40,0.40,0.8400,-14.90,-42.0000,15,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-04T03:45:00.000000000Z,2026-03-04T03:45:00.000000000Z,LONG,21000.00,0.00,0.70069,0.70069,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-42.0000,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-04T03:45:00.000000000Z,2026-03-04T06:00:00.000000000Z,LONG,21000.00,21000.00,0.70069,0.69931,EXIT,FLIP,-13.80,-13.80,-28.9800,-22.30,-70.9800,27,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-04T06:00:00.000000000Z,2026-03-04T06:00:00.000000000Z,SHORT,21000.00,0.00,0.69931,0.69931,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-70.9800,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-04T06:00:00.000000000Z,2026-03-04T06:34:00.000000000Z,SHORT,21000.00,21000.00,0.69931,0.70218,EXIT,SL,-28.70,-28.70,-60.2700,-27.80,-131.2500,5,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-04T07:10:00.000000000Z,2026-03-04T07:10:00.000000000Z,SHORT,21000.00,0.00,0.70225,0.70225,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-131.2500,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-04T07:10:00.000000000Z,2026-03-04T08:45:00.000000000Z,SHORT,21000.00,21000.00,0.70225,0.70333,EXIT,FLIP,-10.80,-10.80,-22.6800,-21.50,-153.9300,19,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-04T08:45:00.000000000Z,2026-03-04T08:45:00.000000000Z,LONG,21000.00,0.00,0.70333,0.70333,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-153.9300,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-04T08:45:00.000000000Z,2026-03-04T10:08:00.000000000Z,LONG,21000.00,9450.00,0.70333,0.70526,TP1,TP1,19.30,8.68,18.2385,-21.10,-135.6915,15,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-04T08:45:00.000000000Z,2026-03-04T10:08:00.000000000Z,LONG,21000.00,11550.00,0.70333,0.70576,RUNNER,RUNNER_STOP,24.30,13.36,28.0665,-21.10,-107.6250,15,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-04T10:15:00.000000000Z,2026-03-04T10:15:00.000000000Z,SHORT,21000.00,0.00,0.70535,0.70535,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-107.6250,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-04T10:15:00.000000000Z,2026-03-04T12:00:00.000000000Z,SHORT,21000.00,21000.00,0.70535,0.70591,EXIT,FLIP,-5.60,-5.60,-11.7600,-7.80,-119.3850,21,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-04T12:00:00.000000000Z,2026-03-04T12:00:00.000000000Z,LONG,21000.00,0.00,0.70591,0.70591,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-119.3850,0,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-04T12:00:00.000000000Z,2026-03-04T12:20:00.000000000Z,LONG,21000.00,21000.00,0.70591,0.70459,EXIT,FLIP,-13.20,-13.20,-27.7200,-12.50,-147.1050,4,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-04T12:20:00.000000000Z,2026-03-04T12:20:00.000000000Z,SHORT,21000.00,0.00,0.70459,0.70459,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-147.1050,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-04T12:20:00.000000000Z,2026-03-04T13:00:00.000000000Z,SHORT,21000.00,21000.00,0.70459,0.70543,EXIT,FLIP,-8.40,-8.40,-17.6400,-9.20,-164.7450,8,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-04T13:00:00.000000000Z,2026-03-04T13:00:00.000000000Z,LONG,21000.00,0.00,0.70543,0.70543,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-164.7450,0,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-04T13:00:00.000000000Z,2026-03-04T13:50:00.000000000Z,LONG,21000.00,21000.00,0.70543,0.70507,EXIT,FLIP,-3.60,-3.60,-7.5600,-5.50,-172.3050,10,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-04T13:50:00.000000000Z,2026-03-04T13:50:00.000000000Z,SHORT,21000.00,0.00,0.70507,0.70507,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-172.3050,0,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-04T13:50:00.000000000Z,2026-03-04T15:00:00.000000000Z,SHORT,21000.00,21000.00,0.70507,0.70497,EXIT,FLIP,1.00,1.00,2.1000,-8.00,-170.2050,14,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-04T15:00:00.000000000Z,2026-03-04T15:00:00.000000000Z,LONG,21000.00,0.00,0.70497,0.70497,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-170.2050,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-04T15:00:00.000000000Z,2026-03-04T15:40:00.000000000Z,LONG,21000.00,21000.00,0.70497,0.70581,EXIT,FLIP,8.40,8.40,17.6400,-6.30,-152.5650,8,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-04T15:40:00.000000000Z,2026-03-04T15:40:00.000000000Z,SHORT,21000.00,0.00,0.70581,0.70581,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-152.5650,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-04T15:40:00.000000000Z,2026-03-04T17:00:00.000000000Z,SHORT,21000.00,21000.00,0.70581,0.70767,EXIT,FLIP,-18.60,-18.60,-39.0600,-19.10,-191.6250,16,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-04T17:00:00.000000000Z,2026-03-04T17:00:00.000000000Z,LONG,21000.00,0.00,0.70767,0.70767,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-191.6250,0,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-04T17:00:00.000000000Z,2026-03-05T04:01:00.000000000Z,LONG,21000.00,21000.00,0.70767,0.70480,EXIT,SL,-28.70,-28.70,-60.2700,-27.90,-251.8950,131,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-05T04:05:00.000000000Z,2026-03-05T04:05:00.000000000Z,LONG,21000.00,0.00,0.70541,0.70541,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-251.8950,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-05T04:05:00.000000000Z,2026-03-05T08:03:00.000000000Z,LONG,21000.00,21000.00,0.70541,0.70254,EXIT,SL,-28.70,-28.70,-60.2700,-27.50,-312.1650,46,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-05T08:40:00.000000000Z,2026-03-05T08:40:00.000000000Z,LONG,21000.00,0.00,0.70233,0.70233,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-312.1650,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-05T08:40:00.000000000Z,2026-03-05T09:05:00.000000000Z,LONG,21000.00,9450.00,0.70233,0.70426,TP1,TP1,19.30,8.68,18.2385,-2.90,-293.9265,4,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-05T08:40:00.000000000Z,2026-03-05T09:05:00.000000000Z,LONG,21000.00,11550.00,0.70233,0.70476,RUNNER,RUNNER_STOP,24.30,13.36,28.0665,-2.90,-265.8600,4,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-05T09:25:00.000000000Z,2026-03-05T09:25:00.000000000Z,SHORT,21000.00,0.00,0.70515,0.70515,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-265.8600,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-05T09:25:00.000000000Z,2026-03-05T10:45:00.000000000Z,SHORT,21000.00,21000.00,0.70515,0.70454,EXIT,FLIP,6.10,6.10,12.8100,-0.50,-253.0500,16,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-05T10:45:00.000000000Z,2026-03-05T10:45:00.000000000Z,LONG,21000.00,0.00,0.70454,0.70454,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-253.0500,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-05T10:45:00.000000000Z,2026-03-05T11:20:00.000000000Z,LONG,21000.00,21000.00,0.70454,0.70478,EXIT,FLIP,2.40,2.40,5.0400,-2.60,-248.0100,7,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-05T11:20:00.000000000Z,2026-03-05T11:20:00.000000000Z,SHORT,21000.00,0.00,0.70478,0.70478,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-248.0100,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-05T11:20:00.000000000Z,2026-03-05T12:15:00.000000000Z,SHORT,21000.00,21000.00,0.70478,0.70541,EXIT,FLIP,-6.30,-6.30,-13.2300,-5.60,-261.2400,11,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-05T12:15:00.000000000Z,2026-03-05T12:15:00.000000000Z,LONG,21000.00,0.00,0.70541,0.70541,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-261.2400,0,cross=1;pullback=1;rejoin=1;continuation=0
