entry_ts,exit_ts,side,units_opened,units_closed,entry_price,exit_price,leg,reason,pnl_pips,pnl_pips_weighted,pnl_usd,mae_pips,equity,hold_bars
2026-01-28T14:30:00.000000000Z,2026-01-28T14:30:00.000000000Z,LONG,1000.00,0.00,0.60350,0.60350,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,0.0000,0
2026-01-28T14:30:00.000000000Z,2026-01-28T15:30:00.000000000Z,LONG,1000.00,1000.00,0.60350,0.60276,EXIT,FLIP,-7.40,-7.40,-0.7400,-19.20,-0.7400,2
2026-01-28T15:30:00.000000000Z,2026-01-28T15:30:00.000000000Z,SHORT,1000.00,0.00,0.60276,0.60276,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-0.7400,0
2026-01-28T15:30:00.000000000Z,2026-01-28T16:00:00.000000000Z,SHORT,1000.00,1000.00,0.60276,0.60355,EXIT,FLIP,-7.90,-7.90,-0.7900,-9.70,-1.5300,1
2026-01-28T16:00:00.000000000Z,2026-01-28T16:00:00.000000000Z,LONG,1000.00,0.00,0.60355,0.60355,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-1.5300,0
2026-01-28T16:00:00.000000000Z,2026-01-28T16:30:00.000000000Z,LONG,1000.00,1000.00,0.60355,0.60256,EXIT,FLIP,-9.90,-9.90,-0.9900,-10.60,-2.5200,1
2026-01-28T16:30:00.000000000Z,2026-01-28T16:30:00.000000000Z,SHORT,1000.00,0.00,0.60256,0.60256,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-2.5200,0
2026-01-28T16:30:00.000000000Z,2026-01-28T17:00:00.000000000Z,SHORT,1000.00,1000.00,0.60256,0.60319,EXIT,FLIP,-6.30,-6.30,-0.6300,-4.80,-3.1500,1
2026-01-28T17:00:00.000000000Z,2026-01-28T17:00:00.000000000Z,LONG,1000.00,0.00,0.60319,0.60319,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-3.1500,0
2026-01-28T17:00:00.000000000Z,2026-01-28T17:30:00.000000000Z,LONG,1000.00,1000.00,0.60319,0.60267,EXIT,FLIP,-5.20,-5.20,-0.5200,-7.10,-3.6700,1
2026-01-28T17:30:00.000000000Z,2026-01-28T17:30:00.000000000Z,SHORT,1000.00,0.00,0.60267,0.60267,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-3.6700,0
2026-01-28T17:30:00.000000000Z,2026-01-28T18:00:00.000000000Z,SHORT,1000.00,1000.00,0.60267,0.60361,EXIT,FLIP,-9.40,-9.40,-0.9400,-8.60,-4.6100,1
2026-01-28T18:00:00.000000000Z,2026-01-28T18:00:00.000000000Z,LONG,1000.00,0.00,0.60361,0.60361,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-4.6100,0
2026-01-28T18:00:00.000000000Z,2026-01-28T19:00:00.000000000Z,LONG,1000.00,1000.00,0.60361,0.60233,EXIT,FLIP,-12.80,-12.80,-1.2800,-12.90,-5.8900,2
2026-01-28T19:00:00.000000000Z,2026-01-28T19:00:00.000000000Z,SHORT,1000.00,0.00,0.60233,0.60233,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-5.8900,0
2026-01-28T19:00:00.000000000Z,2026-01-28T20:00:00.000000000Z,SHORT,1000.00,1000.00,0.60233,0.60439,EXIT,FLIP,-20.60,-20.60,-2.0600,-21.30,-7.9500,2
2026-01-28T20:00:00.000000000Z,2026-01-28T20:00:00.000000000Z,LONG,1000.00,0.00,0.60439,0.60439,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-7.9500,0
2026-01-28T20:00:00.000000000Z,2026-01-28T23:00:00.000000000Z,LONG,1000.00,300.00,0.60439,0.60626,TP1,TP1,18.70,5.61,0.5610,-6.10,-7.3890,7
2026-01-28T20:00:00.000000000Z,2026-01-29T01:00:00.000000000Z,LONG,1000.00,700.00,0.60439,0.60626,RUNNER,RUNNER_STOP,18.70,13.09,1.3090,-6.10,-6.0800,11
2026-01-29T02:30:00.000000000Z,2026-01-29T02:30:00.000000000Z,LONG,1000.00,0.00,0.60592,0.60592,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-6.0800,0
2026-01-29T02:30:00.000000000Z,2026-01-29T03:30:00.000000000Z,LONG,1000.00,300.00,0.60592,0.60779,TP1,TP1,18.70,5.61,0.5610,-2.80,-5.5190,3
2026-01-29T02:30:00.000000000Z,2026-01-29T06:30:00.000000000Z,LONG,1000.00,700.00,0.60592,0.60839,EXIT,FLIP,24.70,17.29,1.7290,-2.80,-3.7900,8
