entry_ts,exit_ts,side,leg,reason,base_units_opened,dynamic_units_opened,scale,base_pnl_usd,compounded_pnl_usd,balance_before,balance_after,liquidated
2026-03-10T21:00:00.000000000Z,2026-03-11T01:19:00.000000000Z,LONG,TP1,TP1,21000.0000,27306.3567,1.30030270,12.159000,15.810381,20467.982701,20483.793081,0
2026-03-10T21:00:00.000000000Z,2026-03-11T01:19:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,27306.3567,1.30030270,31.311000,40.713778,20483.793081,20524.506859,0
2026-03-11T05:00:00.000000000Z,2026-03-11T07:39:00.000000000Z,SHORT,TP1,TP1,21000.0000,27169.6252,1.29379168,12.159000,15.731213,20524.506859,20540.238072,0
2026-03-11T05:00:00.000000000Z,2026-03-11T07:39:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,27169.6252,1.29379168,31.311000,40.509911,20540.238072,20580.747983,0
2026-03-11T08:00:00.000000000Z,2026-03-11T09:54:00.000000000Z,LONG,EXIT,SL,21000.0000,27253.9492,1.29780710,-60.270000,-78.218834,20580.747983,20502.529149,0
2026-03-11T10:00:00.000000000Z,2026-03-11T12:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,27206.1162,1.29552934,-10.710000,-13.875119,20502.529149,20488.654030,0
2026-03-11T12:30:00.000000000Z,2026-03-11T14:01:00.000000000Z,SHORT,EXIT,SL,21000.0000,27207.0859,1.29557552,-60.270000,-78.084337,20488.654030,20410.569694,0
2026-03-11T15:15:00.000000000Z,2026-03-11T17:37:00.000000000Z,SHORT,TP1,TP1,21000.0000,27062.5427,1.28869251,12.159000,15.669212,20410.569694,20426.238906,0
2026-03-11T15:15:00.000000000Z,2026-03-11T17:37:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,27062.5427,1.28869251,31.311000,40.350251,20426.238906,20466.589157,0
2026-03-11T18:30:00.000000000Z,2026-03-11T21:00:00.000000000Z,LONG,EXIT,FLIP,21000.0000,27194.5112,1.29497673,3.360000,4.351122,20466.589157,20470.940279,0
2026-03-11T21:00:00.000000000Z,2026-03-11T23:09:00.000000000Z,SHORT,TP1,TP1,21000.0000,27194.2070,1.29496224,12.159000,15.745446,20470.940279,20486.685725,0
2026-03-11T21:00:00.000000000Z,2026-03-11T23:09:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,27194.2070,1.29496224,31.311000,40.546563,20486.685725,20527.232287,0
2026-03-12T00:15:00.000000000Z,2026-03-12T01:36:00.000000000Z,LONG,TP1,TP1,21000.0000,27337.0305,1.30176335,12.159000,15.828141,20527.232287,20543.060428,0
2026-03-12T00:15:00.000000000Z,2026-03-12T01:36:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,27337.0305,1.30176335,31.311000,40.759512,20543.060428,20583.819940,0
2026-03-12T02:15:00.000000000Z,2026-03-12T05:19:00.000000000Z,SHORT,TP1,TP1,21000.0000,27379.3827,1.30378013,12.159000,15.852663,20583.819940,20599.672603,0
2026-03-12T02:15:00.000000000Z,2026-03-12T05:19:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,27379.3827,1.30378013,31.311000,40.822660,20599.672603,20640.495263,0
2026-03-12T06:15:00.000000000Z,2026-03-12T08:45:00.000000000Z,LONG,EXIT,FLIP,21000.0000,27519.8879,1.31047085,18.270000,23.942302,20640.495263,20664.437565,0
2026-03-12T08:45:00.000000000Z,2026-03-12T13:21:00.000000000Z,SHORT,TP1,TP1,21000.0000,27518.2098,1.31039094,12.159000,15.933043,20664.437565,20680.370608,0
2026-03-12T08:45:00.000000000Z,2026-03-12T13:21:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,27518.2098,1.31039094,31.311000,41.029651,20680.370608,20721.400259,0
2026-03-13T01:30:00.000000000Z,2026-03-13T03:36:00.000000000Z,SHORT,TP1,TP1,21000.0000,27794.3244,1.32353926,12.159000,16.092914,20721.400259,20737.493173,0
2026-03-13T01:30:00.000000000Z,2026-03-13T03:36:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,27794.3244,1.32353926,31.311000,41.441338,20737.493173,20778.934511,0
2026-03-13T05:15:00.000000000Z,2026-03-13T06:59:00.000000000Z,LONG,EXIT,SL,21000.0000,27940.9302,1.33052049,-60.270000,-80.190470,20778.934511,20698.744041,0
2026-03-13T08:30:00.000000000Z,2026-03-13T09:03:00.000000000Z,LONG,TP1,TP1,21000.0000,27983.6156,1.33255312,12.159000,16.202513,20698.744041,20714.946554,0
2026-03-13T08:30:00.000000000Z,2026-03-13T09:03:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,27983.6156,1.33255312,31.311000,41.723571,20714.946554,20756.670125,0
2026-03-13T11:00:00.000000000Z,2026-03-13T12:46:00.000000000Z,SHORT,EXIT,SL,21000.0000,28035.5962,1.33502839,-60.270000,-80.462161,20756.670125,20676.207964,0
2026-03-13T13:00:00.000000000Z,2026-03-13T14:56:00.000000000Z,SHORT,TP1,TP1,21000.0000,27875.7913,1.32741863,12.159000,16.140083,20676.207964,20692.348047,0
2026-03-13T13:00:00.000000000Z,2026-03-13T14:56:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,27875.7913,1.32741863,31.311000,41.562805,20692.348047,20733.910852,0
2026-03-13T17:00:00.000000000Z,2026-03-13T20:27:00.000000000Z,LONG,EXIT,SL,21000.0000,28098.3371,1.33801605,-60.270000,-80.642228,20733.910852,20653.268624,0
2026-03-15T21:00:00.000000000Z,2026-03-16T00:06:00.000000000Z,LONG,TP1,TP1,21000.0000,28052.2786,1.33582279,12.159000,16.242269,20653.268624,20669.510894,0
2026-03-15T21:00:00.000000000Z,2026-03-16T00:06:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,28052.2786,1.33582279,31.311000,41.825947,20669.510894,20711.336841,0
2026-03-16T01:00:00.000000000Z,2026-03-16T05:30:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,28071.3491,1.33673091,-8.190000,-10.947826,20711.336841,20700.389015,0
2026-03-16T05:30:00.000000000Z,2026-03-16T07:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,28040.9085,1.33528136,-7.980000,-10.655545,20700.389015,20689.733470,0
2026-03-16T07:30:00.000000000Z,2026-03-16T10:22:00.000000000Z,SHORT,EXIT,SL,21000.0000,28041.6686,1.33531755,-60.270000,-80.479589,20689.733470,20609.253881,0
2026-03-16T14:30:00.000000000Z,2026-03-16T17:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,27749.2930,1.32139491,-11.970000,-15.817097,20609.253881,20593.436784,0
2026-03-16T17:00:00.000000000Z,2026-03-16T19:10:00.000000000Z,LONG,TP1,TP1,21000.0000,27705.6136,1.31931493,12.159000,16.041550,20593.436784,20609.478334,0
2026-03-16T17:00:00.000000000Z,2026-03-16T19:10:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,27705.6136,1.31931493,31.311000,41.309070,20609.478334,20650.787404,0
2026-03-16T20:15:00.000000000Z,2026-03-16T23:45:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,27747.0129,1.32128633,5.250000,6.936753,20650.787404,20657.724157,0
2026-03-16T23:45:00.000000000Z,2026-03-17T03:30:00.000000000Z,LONG,TP1,TP1,21000.0000,27766.1511,1.32219767,12.159000,16.076601,20657.724157,20673.800759,0
2026-03-16T23:45:00.000000000Z,2026-03-17T03:30:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,27766.1511,1.32219767,31.311000,41.399331,20673.800759,20715.200090,0
2026-03-17T06:45:00.000000000Z,2026-03-17T07:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,27826.8691,1.32508900,-16.380000,-21.704958,20715.200090,20693.495132,0
2026-03-17T07:30:00.000000000Z,2026-03-17T12:08:00.000000000Z,SHORT,EXIT,SL,21000.0000,27828.4053,1.32516216,-60.270000,-79.867523,20693.495132,20613.627609,0
2026-03-17T14:15:00.000000000Z,2026-03-17T17:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,27574.6237,1.31307732,-8.610000,-11.305596,20613.627609,20602.322013,0
2026-03-17T17:00:00.000000000Z,2026-03-18T00:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,27543.5989,1.31159995,1.260000,1.652616,20602.322013,20603.974629,0
2026-03-18T00:30:00.000000000Z,2026-03-18T09:15:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,27543.4826,1.31159441,-8.400000,-11.017393,20603.974629,20592.957236,0
2026-03-18T09:15:00.000000000Z,2026-03-18T11:15:00.000000000Z,LONG,EXIT,FLIP,21000.0000,27513.2682,1.31015563,-37.380000,-48.973617,20592.957236,20543.983618,0
2026-03-18T11:15:00.000000000Z,2026-03-18T12:30:00.000000000Z,SHORT,TP1,TP1,21000.0000,27516.7206,1.31032003,12.159000,15.932181,20543.983618,20559.915800,0
2026-03-18T11:15:00.000000000Z,2026-03-18T12:30:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,27516.7206,1.31032003,31.311000,41.027430,20559.915800,20600.943230,0
2026-03-18T13:45:00.000000000Z,2026-03-18T15:07:00.000000000Z,LONG,TP1,TP1,21000.0000,27692.9661,1.31871267,12.159000,16.034227,20600.943230,20616.977458,0
2026-03-18T13:45:00.000000000Z,2026-03-18T15:07:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,27692.9661,1.31871267,31.311000,41.290212,20616.977458,20658.267670,0
2026-03-18T17:00:00.000000000Z,2026-03-18T18:57:00.000000000Z,SHORT,TP1,TP1,21000.0000,27744.1145,1.32114831,12.159000,16.063842,20658.267670,20674.331512,0
2026-03-18T17:00:00.000000000Z,2026-03-18T18:57:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,27744.1145,1.32114831,31.311000,41.366475,20674.331512,20715.697987,0
2026-03-18T21:00:00.000000000Z,2026-03-19T02:07:00.000000000Z,LONG,TP1,TP1,21000.0000,27997.7708,1.33322718,12.159000,16.210709,20715.697987,20731.908696,0
2026-03-18T21:00:00.000000000Z,2026-03-19T02:07:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,27997.7708,1.33322718,31.311000,41.744676,20731.908696,20773.653373,0
2026-03-19T02:45:00.000000000Z,2026-03-19T06:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,28013.9264,1.33399649,6.930000,9.244596,20773.653373,20782.897968,0
2026-03-19T06:00:00.000000000Z,2026-03-19T09:51:00.000000000Z,LONG,TP1,TP1,21000.0000,28039.5278,1.33521561,12.159000,16.234887,20782.897968,20799.132855,0
2026-03-19T06:00:00.000000000Z,2026-03-19T09:51:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,28039.5278,1.33521561,31.311000,41.806936,20799.132855,20840.939791,0
2026-03-19T11:00:00.000000000Z,2026-03-19T12:24:00.000000000Z,SHORT,TP1,TP1,21000.0000,28104.2653,1.33829835,12.159000,16.272370,20840.939791,20857.212160,0
2026-03-19T11:00:00.000000000Z,2026-03-19T12:24:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,28104.2653,1.33829835,31.311000,41.903460,20857.212160,20899.115620,0
2026-03-19T13:45:00.000000000Z,2026-03-19T17:00:00.000000000Z,LONG,EXIT,FLIP,21000.0000,28200.7299,1.34289190,3.150000,4.230109,20899.115620,20903.345729,0
2026-03-19T17:00:00.000000000Z,2026-03-19T18:56:00.000000000Z,SHORT,EXIT,SL,21000.0000,28200.4295,1.34287760,-60.270000,-80.935233,20903.345729,20822.410497,0
