entry_ts,exit_ts,side,units_opened,units_closed,entry_price,exit_price,leg,reason,pnl_pips,pnl_pips_weighted,pnl_usd,mae_pips,equity,hold_bars
2025-12-10T07:30:00.000000000Z,2025-12-10T07:30:00.000000000Z,SHORT,7000.00,0.00,0.57806,0.57806,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,0.0000,0
2025-12-10T07:30:00.000000000Z,2025-12-10T07:45:00.000000000Z,SHORT,7000.00,7000.00,0.57806,0.57826,EXIT,FLIP,-2.00,-2.00,-1.4000,-2.70,-1.4000,1
2025-12-10T07:45:00.000000000Z,2025-12-10T07:45:00.000000000Z,LONG,7000.00,0.00,0.57826,0.57826,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-1.4000,0
2025-12-10T07:45:00.000000000Z,2025-12-10T09:15:00.000000000Z,LONG,7000.00,7000.00,0.57826,0.57837,EXIT,FLIP,1.10,1.10,0.7700,-2.20,-0.6300,6
2025-12-10T09:15:00.000000000Z,2025-12-10T09:15:00.000000000Z,SHORT,7000.00,0.00,0.57837,0.57837,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-0.6300,0
2025-12-10T09:15:00.000000000Z,2025-12-10T09:45:00.000000000Z,SHORT,7000.00,7000.00,0.57837,0.57866,EXIT,FLIP,-2.90,-2.90,-2.0300,-2.90,-2.6600,2
2025-12-10T09:45:00.000000000Z,2025-12-10T09:45:00.000000000Z,LONG,7000.00,0.00,0.57866,0.57866,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-2.6600,0
2025-12-10T09:45:00.000000000Z,2025-12-10T10:15:00.000000000Z,LONG,7000.00,7000.00,0.57866,0.57860,EXIT,FLIP,-0.60,-0.60,-0.4200,-1.80,-3.0800,2
2025-12-10T10:15:00.000000000Z,2025-12-10T10:15:00.000000000Z,SHORT,7000.00,0.00,0.57860,0.57860,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-3.0800,0
2025-12-10T10:15:00.000000000Z,2025-12-10T11:45:00.000000000Z,SHORT,7000.00,7000.00,0.57860,0.57854,EXIT,FLIP,0.60,0.60,0.4200,-0.40,-2.6600,6
2025-12-10T11:45:00.000000000Z,2025-12-10T11:45:00.000000000Z,LONG,7000.00,0.00,0.57854,0.57854,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-2.6600,0
2025-12-10T11:45:00.000000000Z,2025-12-10T12:00:00.000000000Z,LONG,7000.00,7000.00,0.57854,0.57842,EXIT,FLIP,-1.20,-1.20,-0.8400,-2.40,-3.5000,1
2025-12-10T12:00:00.000000000Z,2025-12-10T12:00:00.000000000Z,SHORT,7000.00,0.00,0.57842,0.57842,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-3.5000,0
2025-12-10T12:00:00.000000000Z,2025-12-10T12:15:00.000000000Z,SHORT,7000.00,7000.00,0.57842,0.57866,EXIT,FLIP,-2.40,-2.40,-1.6800,-2.60,-5.1800,1
2025-12-10T12:15:00.000000000Z,2025-12-10T12:15:00.000000000Z,LONG,7000.00,0.00,0.57866,0.57866,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-5.1800,0
2025-12-10T12:15:00.000000000Z,2025-12-10T12:45:00.000000000Z,LONG,7000.00,7000.00,0.57866,0.57840,EXIT,FLIP,-2.60,-2.60,-1.8200,-2.60,-7.0000,2
2025-12-10T12:45:00.000000000Z,2025-12-10T12:45:00.000000000Z,SHORT,7000.00,0.00,0.57840,0.57840,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-7.0000,0
2025-12-10T12:45:00.000000000Z,2025-12-10T14:45:00.000000000Z,SHORT,7000.00,7000.00,0.57840,0.57824,EXIT,FLIP,1.60,1.60,1.1200,-0.80,-5.8800,8
2025-12-10T14:45:00.000000000Z,2025-12-10T14:45:00.000000000Z,LONG,7000.00,0.00,0.57824,0.57824,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-5.8800,0
2025-12-10T14:45:00.000000000Z,2025-12-10T15:15:00.000000000Z,LONG,7000.00,7000.00,0.57824,0.57794,EXIT,FLIP,-3.00,-3.00,-2.1000,-3.80,-7.9800,2
2025-12-10T15:15:00.000000000Z,2025-12-10T15:15:00.000000000Z,SHORT,7000.00,0.00,0.57794,0.57794,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-7.9800,0
2025-12-10T15:15:00.000000000Z,2025-12-10T15:45:00.000000000Z,SHORT,7000.00,7000.00,0.57794,0.57791,EXIT,FLIP,0.30,0.30,0.2100,-1.60,-7.7700,2
2025-12-10T15:45:00.000000000Z,2025-12-10T15:45:00.000000000Z,LONG,7000.00,0.00,0.57791,0.57791,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-7.7700,0
2025-12-10T15:45:00.000000000Z,2025-12-10T18:30:00.000000000Z,LONG,7000.00,7000.00,0.57791,0.57849,EXIT,FLIP,5.80,5.80,4.0600,-3.50,-3.7100,11
2025-12-10T18:30:00.000000000Z,2025-12-10T18:30:00.000000000Z,SHORT,7000.00,0.00,0.57849,0.57849,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-3.7100,0
2025-12-10T18:30:00.000000000Z,2025-12-10T19:00:00.000000000Z,SHORT,7000.00,7000.00,0.57849,0.57964,EXIT,FLIP,-11.50,-11.50,-8.0500,-14.70,-11.7600,2
2025-12-10T19:00:00.000000000Z,2025-12-10T19:00:00.000000000Z,LONG,7000.00,0.00,0.57964,0.57964,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-11.7600,0
2025-12-10T19:00:00.000000000Z,2025-12-10T19:30:00.000000000Z,LONG,7000.00,7000.00,0.57964,0.57838,EXIT,FLIP,-12.60,-12.60,-8.8200,-16.20,-20.5800,2
2025-12-10T19:30:00.000000000Z,2025-12-10T19:30:00.000000000Z,SHORT,7000.00,0.00,0.57838,0.57838,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-20.5800,0
2025-12-10T19:30:00.000000000Z,2025-12-10T19:45:00.000000000Z,SHORT,7000.00,7000.00,0.57838,0.58049,EXIT,FLIP,-21.10,-21.10,-14.7700,-24.60,-35.3500,1
2025-12-10T19:45:00.000000000Z,2025-12-10T19:45:00.000000000Z,LONG,7000.00,0.00,0.58049,0.58049,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-35.3500,0
