ts,equity
2025-12-10T07:45:00.000000000Z,-1.4000
2025-12-10T09:15:00.000000000Z,-0.6300
2025-12-10T09:45:00.000000000Z,-2.6600
2025-12-10T10:15:00.000000000Z,-3.0800
2025-12-10T11:45:00.000000000Z,-2.6600
2025-12-10T12:00:00.000000000Z,-3.5000
2025-12-10T12:15:00.000000000Z,-5.1800
2025-12-10T12:45:00.000000000Z,-7.0000
2025-12-10T14:45:00.000000000Z,-5.8800
2025-12-10T15:15:00.000000000Z,-7.9800
2025-12-10T15:45:00.000000000Z,-7.7700
2025-12-10T18:30:00.000000000Z,-3.7100
2025-12-10T19:00:00.000000000Z,-11.7600
2025-12-10T19:30:00.000000000Z,-20.5800
2025-12-10T19:45:00.000000000Z,-35.3500
2025-12-10T22:00:00.000000000Z,-28.9800
2025-12-10T23:30:00.000000000Z,-28.7000
2025-12-11T00:15:00.000000000Z,-28.0000
2025-12-11T01:00:00.000000000Z,-28.3500
2025-12-11T02:00:00.000000000Z,-29.5400
2025-12-11T04:45:00.000000000Z,-18.2700
2025-12-11T05:00:00.000000000Z,-19.3900
2025-12-11T06:30:00.000000000Z,-19.0400
2025-12-11T07:45:00.000000000Z,-15.9600
2025-12-11T08:00:00.000000000Z,-17.7100
2025-12-11T09:00:00.000000000Z,-19.3200
2025-12-11T09:30:00.000000000Z,-21.0700
2025-12-11T10:30:00.000000000Z,-20.6500
2025-12-11T10:45:00.000000000Z,-23.1700
2025-12-11T14:45:00.000000000Z,-15.1200
2025-12-11T17:00:00.000000000Z,-17.3600
2025-12-11T17:30:00.000000000Z,-19.1800
2025-12-11T18:00:00.000000000Z,-19.8100
2025-12-11T18:15:00.000000000Z,-21.2100
2025-12-11T18:30:00.000000000Z,-21.8400
2025-12-11T18:45:00.000000000Z,-23.1000
2025-12-11T21:00:00.000000000Z,-19.1800
2025-12-11T21:15:00.000000000Z,-20.4400
2025-12-11T23:00:00.000000000Z,-19.7400
2025-12-12T01:30:00.000000000Z,-16.3800
2025-12-12T02:30:00.000000000Z,-18.4100
2025-12-12T02:45:00.000000000Z,-20.7200
2025-12-12T05:00:00.000000000Z,-19.4600
2025-12-12T06:30:00.000000000Z,-19.1100
2025-12-12T07:00:00.000000000Z,-20.3000
2025-12-12T07:15:00.000000000Z,-22.2600
2025-12-12T07:30:00.000000000Z,-24.4300
2025-12-12T08:45:00.000000000Z,-22.1200
2025-12-12T09:45:00.000000000Z,-21.0000
2025-12-12T10:00:00.000000000Z,-22.4700
2025-12-12T10:45:00.000000000Z,-21.5600
2025-12-12T11:15:00.000000000Z,-25.0600
2025-12-12T11:45:00.000000000Z,-28.0700
2025-12-12T12:00:00.000000000Z,-30.0300
2025-12-12T13:00:00.000000000Z,-30.6600
2025-12-12T13:45:00.000000000Z,-30.8000
2025-12-12T14:15:00.000000000Z,-32.9000
2025-12-12T14:45:00.000000000Z,-32.9700
2025-12-12T17:00:00.000000000Z,-22.4000
2025-12-12T19:00:00.000000000Z,-19.7400
2025-12-12T19:45:00.000000000Z,-21.4200
2025-12-12T20:15:00.000000000Z,-21.4200
2025-12-12T21:00:00.000000000Z,-22.8200
2025-12-12T21:30:00.000000000Z,-24.3600
2025-12-12T21:45:00.000000000Z,-25.5500
2025-12-14T22:00:00.000000000Z,-30.1000
2025-12-14T22:15:00.000000000Z,-34.2300
2025-12-14T22:30:00.000000000Z,-35.8400
2025-12-14T23:00:00.000000000Z,-34.8600
2025-12-15T00:00:00.000000000Z,-34.8600
2025-12-15T00:30:00.000000000Z,-34.9300
2025-12-15T02:00:00.000000000Z,-45.0800
2025-12-15T04:30:00.000000000Z,-36.6800
2025-12-15T07:45:00.000000000Z,-30.1000
2025-12-15T08:00:00.000000000Z,-30.7300
2025-12-15T08:15:00.000000000Z,-32.2000
2025-12-15T08:30:00.000000000Z,-33.4600
2025-12-15T08:45:00.000000000Z,-36.5400
2025-12-15T09:00:00.000000000Z,-40.0400
2025-12-15T10:00:00.000000000Z,-40.1100
2025-12-15T10:45:00.000000000Z,-41.1600
2025-12-15T12:45:00.000000000Z,-35.1400
2025-12-15T13:15:00.000000000Z,-36.1900
2025-12-15T13:45:00.000000000Z,-38.9900
2025-12-15T14:15:00.000000000Z,-42.4200
2025-12-15T16:30:00.000000000Z,-45.9200
2025-12-15T19:30:00.000000000Z,-41.9300
2025-12-15T20:15:00.000000000Z,-42.2800
2025-12-15T21:15:00.000000000Z,-42.2800
2025-12-15T21:30:00.000000000Z,-44.2400
2025-12-15T23:00:00.000000000Z,-48.4400
2025-12-16T00:00:00.000000000Z,-51.2400
2025-12-16T01:45:00.000000000Z,-45.9900
2025-12-16T02:00:00.000000000Z,-36.1900
2025-12-16T02:45:00.000000000Z,-36.6100
2025-12-16T05:45:00.000000000Z,-30.1000
2025-12-16T06:00:00.000000000Z,-30.7300
2025-12-16T08:45:00.000000000Z,-24.2900
2025-12-16T09:00:00.000000000Z,-25.1300
2025-12-16T09:15:00.000000000Z,-27.3000
2025-12-16T09:30:00.000000000Z,-28.5600
2025-12-16T09:45:00.000000000Z,-31.5000
2025-12-16T10:30:00.000000000Z,-33.1100
2025-12-16T10:45:00.000000000Z,-34.7900
2025-12-16T11:30:00.000000000Z,-35.7000
2025-12-16T12:00:00.000000000Z,-37.4500
2025-12-16T12:15:00.000000000Z,-38.5700
2025-12-16T12:30:00.000000000Z,-40.1100
2025-12-16T12:45:00.000000000Z,-42.7000
2025-12-16T13:15:00.000000000Z,-48.3700
2025-12-16T13:30:00.000000000Z,-67.9700
2025-12-16T15:00:00.000000000Z,-66.2900
2025-12-16T16:15:00.000000000Z,-64.9600
2025-12-16T16:30:00.000000000Z,-67.6200
2025-12-16T16:45:00.000000000Z,-70.0700
2025-12-16T17:30:00.000000000Z,-69.2300
2025-12-16T18:30:00.000000000Z,-64.4000
2025-12-16T19:00:00.000000000Z,-67.6900
2025-12-16T19:30:00.000000000Z,-72.4500
2025-12-16T20:15:00.000000000Z,-73.9900
2025-12-16T20:30:00.000000000Z,-77.1400
2025-12-16T20:45:00.000000000Z,-79.4500
2025-12-16T22:30:00.000000000Z,-75.3900
2025-12-16T22:45:00.000000000Z,-76.0900
2025-12-16T23:00:00.000000000Z,-76.9300
2025-12-16T23:15:00.000000000Z,-77.3500
2025-12-16T23:30:00.000000000Z,-80.2200
2025-12-17T00:00:00.000000000Z,-84.7700
2025-12-17T00:45:00.000000000Z,-85.1200
2025-12-17T02:00:00.000000000Z,-86.4500
2025-12-17T02:45:00.000000000Z,-89.2500
2025-12-17T03:00:00.000000000Z,-89.8800
2025-12-17T03:15:00.000000000Z,-92.8900
2025-12-17T04:00:00.000000000Z,-93.7300
2025-12-17T07:45:00.000000000Z,-85.1900
2025-12-17T09:30:00.000000000Z,-83.6500
2025-12-17T10:30:00.000000000Z,-84.7700
2025-12-17T11:15:00.000000000Z,-86.1700
2025-12-17T12:00:00.000000000Z,-88.2700
2025-12-17T13:00:00.000000000Z,-91.0700
2025-12-17T13:45:00.000000000Z,-95.6200
2025-12-17T14:15:00.000000000Z,-96.7400
2025-12-17T14:30:00.000000000Z,-99.6100
2025-12-17T15:30:00.000000000Z,-98.2100
2025-12-17T18:00:00.000000000Z,-94.1500
2025-12-17T18:15:00.000000000Z,-95.9000
2025-12-17T19:00:00.000000000Z,-96.5300
2025-12-17T19:30:00.000000000Z,-97.1600
2025-12-17T20:00:00.000000000Z,-98.4900
2025-12-17T20:45:00.000000000Z,-99.4700
2025-12-17T21:30:00.000000000Z,-100.9400
2025-12-17T21:45:00.000000000Z,-103.8800
2025-12-17T22:30:00.000000000Z,-103.4600
2025-12-17T22:45:00.000000000Z,-105.3500
2025-12-18T00:45:00.000000000Z,-102.6900
2025-12-18T01:15:00.000000000Z,-103.9500
2025-12-18T01:45:00.000000000Z,-103.6700
2025-12-18T02:30:00.000000000Z,-104.2300
2025-12-18T02:45:00.000000000Z,-105.2100
2025-12-18T03:15:00.000000000Z,-107.6600
2025-12-18T04:00:00.000000000Z,-105.9100
2025-12-18T04:15:00.000000000Z,-107.5200
2025-12-18T04:45:00.000000000Z,-110.5300
2025-12-18T06:00:00.000000000Z,-110.0400
2025-12-18T06:45:00.000000000Z,-110.1100
2025-12-18T08:15:00.000000000Z,-109.2700
2025-12-18T08:30:00.000000000Z,-110.1100
2025-12-18T09:00:00.000000000Z,-111.4400
2025-12-18T09:30:00.000000000Z,-112.2100
2025-12-18T11:30:00.000000000Z,-110.3900
2025-12-18T11:45:00.000000000Z,-110.5300
2025-12-18T12:00:00.000000000Z,-110.8100
2025-12-18T13:00:00.000000000Z,-110.7400
2025-12-18T15:00:00.000000000Z,-102.5500
2025-12-18T15:45:00.000000000Z,-102.7600
2025-12-18T16:45:00.000000000Z,-101.8500
2025-12-18T17:30:00.000000000Z,-98.6300
2025-12-18T18:15:00.000000000Z,-98.7700
2025-12-18T18:30:00.000000000Z,-98.9800
2025-12-18T18:45:00.000000000Z,-99.3300
2025-12-18T19:15:00.000000000Z,-99.0500
2025-12-18T19:45:00.000000000Z,-99.8900
2025-12-18T20:00:00.000000000Z,-100.5200
2025-12-18T20:45:00.000000000Z,-101.2900
2025-12-18T21:00:00.000000000Z,-103.1800
2025-12-18T21:30:00.000000000Z,-103.9500
2025-12-18T21:45:00.000000000Z,-105.0700
2025-12-18T22:00:00.000000000Z,-107.1000
2025-12-18T22:15:00.000000000Z,-108.0100
2025-12-18T22:30:00.000000000Z,-108.4300
2025-12-18T23:00:00.000000000Z,-110.5300
2025-12-18T23:30:00.000000000Z,-111.8600
2025-12-18T23:45:00.000000000Z,-112.2100
2025-12-19T00:00:00.000000000Z,-114.4500
2025-12-19T00:30:00.000000000Z,-116.4100
2025-12-19T01:15:00.000000000Z,-115.5700
2025-12-19T06:00:00.000000000Z,-105.4900
2025-12-19T06:30:00.000000000Z,-108.4300
2025-12-19T06:45:00.000000000Z,-110.3900
2025-12-19T07:00:00.000000000Z,-112.0700
2025-12-19T08:00:00.000000000Z,-107.4500
2025-12-19T08:15:00.000000000Z,-110.1100
2025-12-19T08:45:00.000000000Z,-111.6500
2025-12-19T09:30:00.000000000Z,-112.0700
2025-12-19T10:00:00.000000000Z,-112.2800
2025-12-19T10:15:00.000000000Z,-113.1900
2025-12-19T10:45:00.000000000Z,-114.8700
2025-12-19T11:00:00.000000000Z,-117.8100
2025-12-19T13:45:00.000000000Z,-117.2500
2025-12-19T15:15:00.000000000Z,-111.3000
2025-12-19T16:00:00.000000000Z,-113.7500
2025-12-19T17:00:00.000000000Z,-114.3100
2025-12-19T17:15:00.000000000Z,-115.8500
2025-12-19T18:30:00.000000000Z,-113.7500
2025-12-19T19:00:00.000000000Z,-115.1500
2025-12-19T19:15:00.000000000Z,-116.2000
2025-12-19T19:45:00.000000000Z,-117.8100
2025-12-19T20:00:00.000000000Z,-119.3500
2025-12-19T20:15:00.000000000Z,-119.7700
2025-12-19T20:30:00.000000000Z,-121.2400
2025-12-21T23:00:00.000000000Z,-116.9700
2025-12-22T01:45:00.000000000Z,-111.2300
2025-12-22T02:00:00.000000000Z,-114.0300
2025-12-22T03:15:00.000000000Z,-113.0500
2025-12-22T03:30:00.000000000Z,-113.6100
2025-12-22T03:45:00.000000000Z,-115.5700
2025-12-22T04:00:00.000000000Z,-118.7200
2025-12-22T05:15:00.000000000Z,-119.9100
2025-12-22T06:00:00.000000000Z,-120.5400
2025-12-22T06:15:00.000000000Z,-121.6600
2025-12-22T06:45:00.000000000Z,-122.2900
2025-12-22T09:00:00.000000000Z,-113.1900
2025-12-22T09:30:00.000000000Z,-113.4700
2025-12-22T10:30:00.000000000Z,-112.3500
2025-12-22T11:00:00.000000000Z,-113.0500
2025-12-22T12:00:00.000000000Z,-112.4200
2025-12-22T12:30:00.000000000Z,-113.4700
2025-12-22T13:45:00.000000000Z,-112.6300
2025-12-22T14:00:00.000000000Z,-113.9600
2025-12-22T15:45:00.000000000Z,-111.3700
2025-12-22T16:00:00.000000000Z,-113.1900
