ts,equity
2025-12-10T19:00:00.000000000Z,-11.3400
2025-12-10T19:30:00.000000000Z,-21.7000
2025-12-10T19:45:00.000000000Z,-38.1500
2025-12-10T21:45:00.000000000Z,-33.3900
2025-12-10T23:15:00.000000000Z,-32.6900
2025-12-11T00:15:00.000000000Z,-34.9300
2025-12-11T01:15:00.000000000Z,-36.1900
2025-12-11T01:45:00.000000000Z,-38.5000
2025-12-11T03:14:00.000000000Z,-33.4180
2025-12-11T03:19:00.000000000Z,-24.0100
2025-12-11T06:30:00.000000000Z,-24.5000
2025-12-11T08:30:00.000000000Z,-19.5300
2025-12-11T08:45:00.000000000Z,-21.9100
2025-12-11T09:00:00.000000000Z,-25.9700
2025-12-11T09:15:00.000000000Z,-29.3300
2025-12-11T10:30:00.000000000Z,-27.4400
2025-12-11T10:45:00.000000000Z,-32.6200
2025-12-11T11:30:00.000000000Z,-32.9700
2025-12-11T11:45:00.000000000Z,-35.5600
2025-12-11T12:30:00.000000000Z,-37.1700
2025-12-11T12:45:00.000000000Z,-38.8500
2025-12-11T13:00:00.000000000Z,-40.2500
2025-12-11T13:15:00.000000000Z,-43.3300
2025-12-11T14:45:00.000000000Z,-45.0100
2025-12-11T15:00:00.000000000Z,-50.3300
2025-12-11T16:15:00.000000000Z,-55.2300
2025-12-11T16:30:00.000000000Z,-63.0000
2025-12-11T17:45:00.000000000Z,-64.0500
2025-12-11T18:00:00.000000000Z,-66.6400
2025-12-11T18:15:00.000000000Z,-68.6700
2025-12-11T18:30:00.000000000Z,-71.3300
2025-12-11T18:45:00.000000000Z,-74.2700
2025-12-11T21:00:00.000000000Z,-71.8900
2025-12-11T21:45:00.000000000Z,-73.7100
2025-12-11T22:45:00.000000000Z,-74.3400
2025-12-11T23:15:00.000000000Z,-76.2300
2025-12-12T00:00:00.000000000Z,-80.5700
2025-12-12T01:30:00.000000000Z,-82.1100
2025-12-12T02:30:00.000000000Z,-85.0500
2025-12-12T02:45:00.000000000Z,-88.6900
2025-12-12T04:15:00.000000000Z,-88.9000
2025-12-12T04:30:00.000000000Z,-91.7700
2025-12-12T05:00:00.000000000Z,-94.5000
2025-12-12T06:30:00.000000000Z,-94.7100
2025-12-12T07:30:00.000000000Z,-98.0000
2025-12-12T09:00:00.000000000Z,-95.8300
2025-12-12T10:45:00.000000000Z,-93.7300
2025-12-12T11:15:00.000000000Z,-98.6300
2025-12-12T11:45:00.000000000Z,-102.2700
2025-12-12T12:00:00.000000000Z,-105.0700
2025-12-12T13:00:00.000000000Z,-107.7300
2025-12-12T13:45:00.000000000Z,-110.9500
2025-12-12T14:15:00.000000000Z,-114.4500
2025-12-12T14:45:00.000000000Z,-115.8500
2025-12-12T16:05:00.000000000Z,-110.7680
2025-12-12T17:06:00.000000000Z,-101.3600
2025-12-12T19:45:00.000000000Z,-101.7100
2025-12-12T20:15:00.000000000Z,-103.0400
2025-12-12T21:00:00.000000000Z,-105.1400
2025-12-12T21:15:00.000000000Z,-107.1700
2025-12-12T21:45:00.000000000Z,-109.1300
2025-12-14T22:00:00.000000000Z,-115.1500
2025-12-14T23:00:00.000000000Z,-116.2700
2025-12-15T00:00:00.000000000Z,-117.7400
2025-12-15T00:45:00.000000000Z,-119.7700
2025-12-15T01:00:00.000000000Z,-121.5200
2025-12-15T01:15:00.000000000Z,-124.4600
2025-12-15T02:00:00.000000000Z,-127.0500
2025-12-15T03:30:00.000000000Z,-128.5200
2025-12-15T03:45:00.000000000Z,-131.6000
2025-12-15T04:30:00.000000000Z,-132.2300
2025-12-15T06:00:00.000000000Z,-132.5100
2025-12-15T06:15:00.000000000Z,-134.5400
2025-12-15T07:00:00.000000000Z,-135.2400
2025-12-15T07:45:00.000000000Z,-136.5000
2025-12-15T08:45:00.000000000Z,-136.0800
2025-12-15T09:00:00.000000000Z,-138.6000
2025-12-15T09:30:00.000000000Z,-142.6600
2025-12-15T10:45:00.000000000Z,-143.4300
2025-12-15T13:45:00.000000000Z,-141.9600
2025-12-15T14:15:00.000000000Z,-145.4600
2025-12-15T14:45:00.000000000Z,-150.5000
2025-12-15T15:30:00.000000000Z,-151.9000
2025-12-15T16:00:00.000000000Z,-154.0000
2025-12-15T18:45:00.000000000Z,-148.0500
2025-12-15T19:00:00.000000000Z,-150.3600
2025-12-15T19:15:00.000000000Z,-152.4600
2025-12-15T20:15:00.000000000Z,-152.1800
2025-12-15T20:45:00.000000000Z,-153.8600
2025-12-15T21:30:00.000000000Z,-155.6800
2025-12-15T21:45:00.000000000Z,-158.4800
2025-12-15T22:00:00.000000000Z,-161.9800
2025-12-15T22:30:00.000000000Z,-163.9400
2025-12-15T23:30:00.000000000Z,-161.1400
2025-12-16T02:15:00.000000000Z,-154.8400
2025-12-16T02:45:00.000000000Z,-158.7600
2025-12-16T03:00:00.000000000Z,-161.9100
2025-12-16T03:30:00.000000000Z,-164.2200
2025-12-16T03:45:00.000000000Z,-168.2800
2025-12-16T05:15:00.000000000Z,-169.4000
2025-12-16T05:30:00.000000000Z,-171.3600
2025-12-16T05:45:00.000000000Z,-175.1400
2025-12-16T06:30:00.000000000Z,-178.7100
2025-12-16T07:30:00.000000000Z,-178.9200
2025-12-16T08:00:00.000000000Z,-183.8200
2025-12-16T09:00:00.000000000Z,-187.3200
2025-12-16T10:15:00.000000000Z,-186.4100
2025-12-16T10:45:00.000000000Z,-187.8100
2025-12-16T11:30:00.000000000Z,-190.2600
2025-12-16T12:00:00.000000000Z,-193.7600
2025-12-16T12:45:00.000000000Z,-197.5400
2025-12-16T15:00:00.000000000Z,-193.9000
2025-12-16T15:45:00.000000000Z,-191.1000
2025-12-16T16:00:00.000000000Z,-193.4800
2025-12-16T16:45:00.000000000Z,-193.5500
2025-12-16T17:45:00.000000000Z,-195.7200
2025-12-16T18:30:00.000000000Z,-198.6600
2025-12-16T19:00:00.000000000Z,-204.9600
2025-12-16T19:30:00.000000000Z,-211.1200
2025-12-16T20:15:00.000000000Z,-213.2200
2025-12-16T20:30:00.000000000Z,-216.5800
2025-12-16T20:45:00.000000000Z,-221.6200
2025-12-16T21:30:00.000000000Z,-222.1100
2025-12-16T22:15:00.000000000Z,-224.0000
2025-12-16T22:45:00.000000000Z,-226.3100
2025-12-16T23:00:00.000000000Z,-229.2500
2025-12-16T23:30:00.000000000Z,-233.2400
2025-12-17T00:00:00.000000000Z,-238.2800
2025-12-17T01:00:00.000000000Z,-238.1400
2025-12-17T02:00:00.000000000Z,-241.8500
2025-12-17T03:15:00.000000000Z,-245.4200
2025-12-17T04:00:00.000000000Z,-247.2400
2025-12-17T05:45:00.000000000Z,-243.8800
2025-12-17T06:15:00.000000000Z,-245.7000
2025-12-17T07:00:00.000000000Z,-246.6800
2025-12-17T07:15:00.000000000Z,-249.0600
2025-12-17T07:45:00.000000000Z,-250.5300
2025-12-17T09:00:00.000000000Z,-249.7600
2025-12-17T09:15:00.000000000Z,-251.7200
2025-12-17T09:30:00.000000000Z,-254.5200
2025-12-17T10:30:00.000000000Z,-254.9400
2025-12-17T11:00:00.000000000Z,-256.4800
2025-12-17T11:45:00.000000000Z,-257.7400
2025-12-17T13:00:00.000000000Z,-258.0200
2025-12-17T13:45:00.000000000Z,-262.7800
2025-12-17T14:15:00.000000000Z,-268.2400
2025-12-17T14:30:00.000000000Z,-271.3200
2025-12-17T15:30:00.000000000Z,-277.0600
2025-12-17T19:00:00.000000000Z,-271.1800
2025-12-17T19:30:00.000000000Z,-272.0900
2025-12-17T19:45:00.000000000Z,-273.9800
2025-12-17T20:15:00.000000000Z,-275.1000
2025-12-17T20:30:00.000000000Z,-277.9700
2025-12-17T20:45:00.000000000Z,-281.2600
2025-12-17T21:00:00.000000000Z,-283.6400
2025-12-17T21:15:00.000000000Z,-285.3900
2025-12-17T22:00:00.000000000Z,-286.7200
2025-12-17T22:15:00.000000000Z,-288.8900
2025-12-17T22:45:00.000000000Z,-291.6900
2025-12-17T23:15:00.000000000Z,-294.0000
2025-12-18T00:45:00.000000000Z,-293.8600
2025-12-18T01:15:00.000000000Z,-298.0600
2025-12-18T01:45:00.000000000Z,-300.0200
2025-12-18T02:30:00.000000000Z,-303.9400
2025-12-18T02:45:00.000000000Z,-307.2300
2025-12-18T03:15:00.000000000Z,-310.5200
2025-12-18T04:00:00.000000000Z,-311.3600
2025-12-18T07:45:00.000000000Z,-303.2400
2025-12-18T09:00:00.000000000Z,-303.8000
2025-12-18T09:15:00.000000000Z,-306.6700
2025-12-18T09:30:00.000000000Z,-309.3300
2025-12-18T09:45:00.000000000Z,-311.9900
2025-12-18T10:00:00.000000000Z,-314.2300
2025-12-18T10:15:00.000000000Z,-316.5400
2025-12-18T10:30:00.000000000Z,-319.0600
2025-12-18T12:00:00.000000000Z,-319.7600
2025-12-18T13:00:00.000000000Z,-322.2800
2025-12-18T14:30:00.000000000Z,-317.1000
2025-12-18T14:45:00.000000000Z,-321.3000
2025-12-18T15:00:00.000000000Z,-324.5900
2025-12-18T16:00:00.000000000Z,-328.0200
2025-12-18T16:45:00.000000000Z,-332.9900
2025-12-18T17:30:00.000000000Z,-332.5700
2025-12-18T18:45:00.000000000Z,-333.6900
2025-12-18T19:15:00.000000000Z,-335.2300
2025-12-18T19:45:00.000000000Z,-337.5400
2025-12-18T21:45:00.000000000Z,-337.6800
2025-12-18T22:15:00.000000000Z,-339.0800
2025-12-18T23:00:00.000000000Z,-340.5500
2025-12-18T23:30:00.000000000Z,-341.8800
2025-12-18T23:45:00.000000000Z,-343.6300
2025-12-19T00:00:00.000000000Z,-345.5200
2025-12-19T00:15:00.000000000Z,-347.7600
2025-12-19T01:15:00.000000000Z,-348.0400
2025-12-19T03:00:00.000000000Z,-346.7800
2025-12-19T03:15:00.000000000Z,-348.6000
2025-12-19T03:30:00.000000000Z,-350.4200
2025-12-19T03:45:00.000000000Z,-352.5900
2025-12-19T06:00:00.000000000Z,-350.9100
2025-12-19T06:30:00.000000000Z,-354.3400
2025-12-19T07:00:00.000000000Z,-357.0000
2025-12-19T07:15:00.000000000Z,-358.5400
2025-12-19T08:00:00.000000000Z,-361.4800
2025-12-19T08:15:00.000000000Z,-364.6300
2025-12-19T08:30:00.000000000Z,-366.2400
2025-12-19T10:15:00.000000000Z,-366.1000
2025-12-19T10:30:00.000000000Z,-367.9200
2025-12-19T11:00:00.000000000Z,-370.8600
2025-12-19T11:45:00.000000000Z,-372.3300
2025-12-19T12:00:00.000000000Z,-374.2200
2025-12-19T12:30:00.000000000Z,-376.3200
2025-12-19T12:45:00.000000000Z,-379.3300
2025-12-19T13:15:00.000000000Z,-382.2700
2025-12-19T15:15:00.000000000Z,-374.0800
2025-12-19T16:00:00.000000000Z,-372.4000
2025-12-19T16:30:00.000000000Z,-373.8700
2025-12-19T17:45:00.000000000Z,-375.1300
2025-12-19T18:30:00.000000000Z,-375.9000
2025-12-19T19:00:00.000000000Z,-378.5600
2025-12-19T20:30:00.000000000Z,-381.4300
2025-12-19T21:45:00.000000000Z,-379.9600
2025-12-21T22:30:00.000000000Z,-381.9900
2025-12-21T23:00:00.000000000Z,-383.0400
2025-12-21T23:15:00.000000000Z,-384.7200
2025-12-21T23:30:00.000000000Z,-386.8900
2025-12-22T02:30:00.000000000Z,-380.5200
2025-12-22T02:45:00.000000000Z,-382.0600
2025-12-22T03:15:00.000000000Z,-383.0400
