ts,equity
2026-02-02T07:55:00.000000000Z,12.1590
2026-02-02T07:55:00.000000000Z,46.4100
2026-02-02T14:30:00.000000000Z,20.1600
2026-02-03T02:00:00.000000000Z,35.2800
2026-02-03T03:33:00.000000000Z,-24.9900
2026-02-03T07:32:00.000000000Z,-85.2600
2026-02-03T09:25:00.000000000Z,-73.1010
2026-02-03T09:25:00.000000000Z,-38.8500
2026-02-03T17:15:00.000000000Z,-21.6300
2026-02-03T19:05:00.000000000Z,-9.4710
2026-02-03T19:05:00.000000000Z,24.7800
2026-02-04T02:15:00.000000000Z,16.8000
2026-02-04T04:00:00.000000000Z,12.6000
2026-02-04T07:15:00.000000000Z,20.5800
2026-02-04T11:45:00.000000000Z,33.1800
2026-02-04T14:30:00.000000000Z,31.0800
2026-02-04T15:34:00.000000000Z,43.2390
2026-02-04T15:34:00.000000000Z,77.4900
2026-02-04T17:40:00.000000000Z,17.2200
2026-02-05T02:14:00.000000000Z,29.3790
2026-02-05T02:14:00.000000000Z,63.6300
2026-02-05T14:30:00.000000000Z,54.6000
2026-02-05T15:26:00.000000000Z,-5.6700
2026-02-05T21:07:00.000000000Z,-65.9400
2026-02-06T02:01:00.000000000Z,-53.7810
2026-02-06T02:01:00.000000000Z,-19.5300
2026-02-06T08:20:00.000000000Z,-79.8000
2026-02-06T14:33:00.000000000Z,-67.6410
2026-02-06T14:33:00.000000000Z,-33.3900
2026-02-06T18:30:00.000000000Z,-68.8800
2026-02-06T21:45:00.000000000Z,-89.2500
2026-02-09T03:00:00.000000000Z,-123.4800
2026-02-09T03:45:00.000000000Z,-139.4400
2026-02-09T05:00:00.000000000Z,-150.7800
2026-02-09T07:15:00.000000000Z,-139.4400
2026-02-09T11:30:00.000000000Z,-139.8600
2026-02-09T13:05:00.000000000Z,-127.7010
2026-02-09T13:05:00.000000000Z,-93.4500
2026-02-09T21:45:00.000000000Z,-116.3400
2026-02-10T06:12:00.000000000Z,-176.6100
2026-02-10T09:45:00.000000000Z,-167.3700
2026-02-10T13:45:00.000000000Z,-171.5700
2026-02-10T15:00:00.000000000Z,-168.0000
2026-02-10T19:00:00.000000000Z,-158.9700
2026-02-11T01:43:00.000000000Z,-146.8110
2026-02-11T01:43:00.000000000Z,-112.5600
2026-02-11T11:30:00.000000000Z,-102.2700
2026-02-11T13:30:00.000000000Z,-90.1110
2026-02-11T13:30:00.000000000Z,-55.8600
2026-02-11T14:18:00.000000000Z,-43.7010
2026-02-11T14:18:00.000000000Z,-9.4500
2026-02-11T21:45:00.000000000Z,0.6300
2026-02-12T02:15:00.000000000Z,10.7100
2026-02-12T04:50:00.000000000Z,22.8690
2026-02-12T04:50:00.000000000Z,57.1200
2026-02-12T12:15:00.000000000Z,67.6200
2026-02-12T16:13:00.000000000Z,79.7790
2026-02-12T16:13:00.000000000Z,114.0300
2026-02-12T18:30:00.000000000Z,107.1000
2026-02-13T02:30:00.000000000Z,102.0600
2026-02-13T06:04:00.000000000Z,114.2190
2026-02-13T06:04:00.000000000Z,148.4700
2026-02-13T10:00:00.000000000Z,161.4900
2026-02-13T11:52:00.000000000Z,173.6490
2026-02-13T11:52:00.000000000Z,207.9000
2026-02-13T13:30:00.000000000Z,220.0590
2026-02-13T13:30:00.000000000Z,254.3100
2026-02-13T16:45:00.000000000Z,238.7700
2026-02-13T19:15:00.000000000Z,261.8700
2026-02-13T21:45:00.000000000Z,270.9000
2026-02-16T02:00:00.000000000Z,285.1800
2026-02-16T05:45:00.000000000Z,270.2700
2026-02-16T07:00:00.000000000Z,263.1300
2026-02-16T12:00:00.000000000Z,261.0300
2026-02-16T20:30:00.000000000Z,238.1400
2026-02-17T02:02:00.000000000Z,250.2990
2026-02-17T02:02:00.000000000Z,284.5500
2026-02-17T07:00:00.000000000Z,294.8400
2026-02-17T14:15:00.000000000Z,318.5700
2026-02-17T18:18:00.000000000Z,330.7290
2026-02-17T18:18:00.000000000Z,364.9800
2026-02-18T03:45:00.000000000Z,388.5000
2026-02-18T06:00:00.000000000Z,379.6800
2026-02-18T14:30:00.000000000Z,388.0800
2026-02-18T23:45:00.000000000Z,347.3400
2026-02-19T02:42:00.000000000Z,287.0700
2026-02-19T05:13:00.000000000Z,299.2290
2026-02-19T05:13:00.000000000Z,333.4800
2026-02-19T11:35:00.000000000Z,345.6390
2026-02-19T11:35:00.000000000Z,379.8900
2026-02-19T17:30:00.000000000Z,380.5200
2026-02-19T18:30:00.000000000Z,374.2200
2026-02-19T19:30:00.000000000Z,355.9500
2026-02-19T20:30:00.000000000Z,341.4600
2026-02-20T01:50:00.000000000Z,281.1900
2026-02-20T07:07:00.000000000Z,293.3490
2026-02-20T07:07:00.000000000Z,327.6000
2026-02-20T13:15:00.000000000Z,301.9800
2026-02-20T15:01:00.000000000Z,314.1390
2026-02-20T15:01:00.000000000Z,348.3900
2026-02-22T23:30:00.000000000Z,288.1200
2026-02-23T02:05:00.000000000Z,300.2790
2026-02-23T02:05:00.000000000Z,334.5300
2026-02-23T07:30:00.000000000Z,345.4500
2026-02-23T12:24:00.000000000Z,357.6090
2026-02-23T12:24:00.000000000Z,391.8600
2026-02-24T01:00:00.000000000Z,368.7600
2026-02-24T12:45:00.000000000Z,395.6400
2026-02-24T16:12:00.000000000Z,407.7990
2026-02-24T16:12:00.000000000Z,442.0500
2026-02-24T20:30:00.000000000Z,437.4300
2026-02-25T02:31:00.000000000Z,449.5890
2026-02-25T02:31:00.000000000Z,483.8400
2026-02-25T09:38:00.000000000Z,495.9990
2026-02-25T09:38:00.000000000Z,530.2500
2026-02-25T15:18:00.000000000Z,542.4090
2026-02-25T15:18:00.000000000Z,576.6600
2026-02-26T00:15:00.000000000Z,564.4800
2026-02-26T02:15:00.000000000Z,561.1200
2026-02-26T04:30:00.000000000Z,551.4600
2026-02-26T06:45:00.000000000Z,555.6600
2026-02-26T09:00:00.000000000Z,579.1800
2026-02-26T13:30:00.000000000Z,564.4800
2026-02-26T15:15:00.000000000Z,576.6390
2026-02-26T15:15:00.000000000Z,610.8900
2026-02-26T21:30:00.000000000Z,636.9300
