entry_ts,exit_ts,side,units_opened,units_closed,entry_price,exit_price,leg,reason,pnl_pips,pnl_pips_weighted,pnl_usd,mae_pips,equity,hold_bars,entry_components
2026-03-09T06:00:00.000000000Z,2026-03-09T08:29:00.000000000Z,SHORT,21000.00,6300.00,0.70055,0.69862,TP1,TP1,19.30,5.79,12.1590,-9.50,-377.6010,8,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-09T06:00:00.000000000Z,2026-03-09T08:29:00.000000000Z,SHORT,21000.00,14700.00,0.70055,0.69842,RUNNER,RUNNER_STOP,21.30,14.91,31.3110,-9.50,-346.2900,8,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-09T09:00:00.000000000Z,2026-03-09T09:00:00.000000000Z,LONG,21000.00,0.00,0.69995,0.69995,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-346.2900,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-09T09:00:00.000000000Z,2026-03-09T09:32:00.000000000Z,LONG,21000.00,6300.00,0.69995,0.70188,TP1,TP1,19.30,5.79,12.1590,-2.20,-334.1310,1,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-09T09:00:00.000000000Z,2026-03-09T09:32:00.000000000Z,LONG,21000.00,14700.00,0.69995,0.70208,RUNNER,RUNNER_STOP,21.30,14.91,31.3110,-2.20,-302.8200,1,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-09T11:30:00.000000000Z,2026-03-09T11:30:00.000000000Z,SHORT,21000.00,0.00,0.70137,0.70137,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-302.8200,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-09T11:30:00.000000000Z,2026-03-09T14:22:00.000000000Z,SHORT,21000.00,21000.00,0.70137,0.70424,EXIT,SL,-28.70,-28.70,-60.2700,-27.30,-363.0900,10,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-09T17:00:00.000000000Z,2026-03-09T17:00:00.000000000Z,SHORT,21000.00,0.00,0.70427,0.70427,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-363.0900,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-09T17:00:00.000000000Z,2026-03-09T19:20:00.000000000Z,SHORT,21000.00,21000.00,0.70427,0.70714,EXIT,SL,-28.70,-28.70,-60.2700,-28.60,-423.3600,8,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-10T05:00:00.000000000Z,2026-03-10T05:00:00.000000000Z,LONG,21000.00,0.00,0.70645,0.70645,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-423.3600,0,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-10T05:00:00.000000000Z,2026-03-10T06:13:00.000000000Z,LONG,21000.00,6300.00,0.70645,0.70838,TP1,TP1,19.30,5.79,12.1590,-5.30,-411.2010,3,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-10T05:00:00.000000000Z,2026-03-10T06:13:00.000000000Z,LONG,21000.00,14700.00,0.70645,0.70858,RUNNER,RUNNER_STOP,21.30,14.91,31.3110,-5.30,-379.8900,3,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-10T08:00:00.000000000Z,2026-03-10T08:00:00.000000000Z,SHORT,21000.00,0.00,0.70986,0.70986,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-379.8900,0,cross=0;pullback=1;rejoin=0;continuation=0
