entry_ts,exit_ts,side,leg,reason,base_units_opened,dynamic_units_opened,scale,base_pnl_usd,compounded_pnl_usd,balance_before,balance_after,liquidated
2026-03-13T08:30:00.000000000Z,2026-03-13T12:45:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,18338.1952,0.87324739,28.066500,24.508998,427.620668,452.129666,0
2026-03-13T14:00:00.000000000Z,2026-03-13T14:57:00.000000000Z,SHORT,TP1,TP1,21000.0000,20120.1809,0.95810385,18.238500,17.474377,452.129666,469.604043,0
2026-03-13T14:00:00.000000000Z,2026-03-13T14:57:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,20120.1809,0.95810385,28.066500,26.890622,469.604043,496.494665,0
2026-03-15T21:00:00.000000000Z,2026-03-16T00:06:00.000000000Z,LONG,TP1,TP1,21000.0000,22249.2177,1.05948656,18.238500,19.323446,496.494665,515.818111,0
2026-03-15T21:00:00.000000000Z,2026-03-16T00:06:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,22249.2177,1.05948656,28.066500,29.736080,515.818111,545.554190,0
2026-03-16T07:30:00.000000000Z,2026-03-16T10:26:00.000000000Z,SHORT,EXIT,SL,21000.0000,24389.4814,1.16140388,-60.270000,-69.997812,545.554190,475.556378,0
2026-03-17T03:00:00.000000000Z,2026-03-17T03:32:00.000000000Z,LONG,EXIT,SL,21000.0000,21046.4764,1.00221316,-60.270000,-60.403387,475.556378,415.152991,0
2026-03-17T08:30:00.000000000Z,2026-03-17T13:02:00.000000000Z,LONG,TP1,TP1,21000.0000,18372.4538,0.87487875,18.238500,15.956476,415.152991,431.109467,0
2026-03-17T08:30:00.000000000Z,2026-03-17T13:02:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,18372.4538,0.87487875,28.066500,24.554785,431.109467,455.664252,0
2026-03-17T15:00:00.000000000Z,2026-03-18T01:04:00.000000000Z,SHORT,EXIT,SL,21000.0000,20150.1901,0.95953286,-60.270000,-57.831046,455.664252,397.833206,0
2026-03-18T02:30:00.000000000Z,2026-03-18T05:30:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,17564.0708,0.83638432,-37.800000,-31.615327,397.833206,366.217879,0
2026-03-18T05:30:00.000000000Z,2026-03-18T11:30:00.000000000Z,LONG,EXIT,SL,21000.0000,16127.3940,0.76797114,-60.270000,-46.285621,366.217879,319.932258,0
2026-03-18T14:30:00.000000000Z,2026-03-18T19:00:00.000000000Z,LONG,EXIT,SL,21000.0000,14171.0955,0.67481407,-60.270000,-40.671044,319.932258,279.261214,0
2026-03-19T04:00:00.000000000Z,2026-03-19T12:25:00.000000000Z,SHORT,TP1,TP1,21000.0000,12433.9081,0.59209086,18.238500,10.798849,279.261214,290.060063,0
2026-03-19T04:00:00.000000000Z,2026-03-19T12:25:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,12433.9081,0.59209086,28.066500,16.617918,290.060063,306.677981,0
2026-03-19T16:00:00.000000000Z,2026-03-19T18:57:00.000000000Z,LONG,TP1,TP1,21000.0000,13637.1891,0.64938996,18.238500,11.843899,306.677981,318.521880,0
2026-03-19T16:00:00.000000000Z,2026-03-19T18:57:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,13637.1891,0.64938996,28.066500,18.226103,318.521880,336.747983,0
2026-03-20T09:00:00.000000000Z,2026-03-20T10:09:00.000000000Z,SHORT,TP1,TP1,21000.0000,14915.5106,0.71026241,18.238500,12.954121,336.747983,349.702104,0
2026-03-20T09:00:00.000000000Z,2026-03-20T10:09:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,14915.5106,0.71026241,28.066500,19.934580,349.702104,369.636684,0
2026-03-20T11:30:00.000000000Z,2026-03-20T13:50:00.000000000Z,LONG,EXIT,SL,21000.0000,16366.4624,0.77935535,-60.270000,-46.971747,369.636684,322.664937,0
2026-03-20T17:00:00.000000000Z,2026-03-20T18:55:00.000000000Z,LONG,EXIT,SL,21000.0000,14365.2041,0.68405734,-60.270000,-41.228136,322.664937,281.436801,0
2026-03-20T20:00:00.000000000Z,2026-03-23T00:36:00.000000000Z,SHORT,TP1,TP1,21000.0000,12577.5759,0.59893219,18.238500,10.923625,281.436801,292.360426,0
2026-03-20T20:00:00.000000000Z,2026-03-23T00:36:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,12577.5759,0.59893219,28.066500,16.809930,292.360426,309.170356,0
2026-03-23T08:00:00.000000000Z,2026-03-23T09:55:00.000000000Z,LONG,EXIT,SL,21000.0000,13912.5995,0.66250474,-60.270000,-39.929160,309.170356,269.241196,0
2026-03-23T15:30:00.000000000Z,2026-03-23T17:35:00.000000000Z,SHORT,EXIT,SL,21000.0000,12071.2652,0.57482215,-60.270000,-34.644531,269.241196,234.596665,0
2026-03-24T05:30:00.000000000Z,2026-03-24T07:00:00.000000000Z,LONG,TP1,TP1,21000.0000,10555.8903,0.50266144,18.238500,9.167791,234.596665,243.764455,0
2026-03-24T05:30:00.000000000Z,2026-03-24T07:00:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,10555.8903,0.50266144,28.066500,14.107947,243.764455,257.872403,0
2026-03-24T10:30:00.000000000Z,2026-03-24T13:08:00.000000000Z,LONG,EXIT,SL,21000.0000,11587.2376,0.55177322,-60.270000,-33.255372,257.872403,224.617031,0
2026-03-24T16:00:00.000000000Z,2026-03-24T17:05:00.000000000Z,LONG,EXIT,SL,21000.0000,10098.7307,0.48089194,-60.270000,-28.983357,224.617031,195.633674,0
2026-03-24T18:30:00.000000000Z,2026-03-24T20:21:00.000000000Z,LONG,TP1,TP1,21000.0000,8802.9678,0.41918894,18.238500,7.645378,195.633674,203.279051,0
2026-03-24T18:30:00.000000000Z,2026-03-24T20:21:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,8802.9678,0.41918894,28.066500,11.765166,203.279051,215.044218,0
