ts,equity
2026-02-09T11:30:00.000000000Z,0.8400
2026-02-09T13:00:00.000000000Z,7.8400
2026-02-09T16:15:00.000000000Z,26.3200
2026-02-09T21:45:00.000000000Z,19.6700
2026-02-10T06:15:00.000000000Z,0.0700
2026-02-10T09:45:00.000000000Z,4.1300
2026-02-10T13:45:00.000000000Z,3.7100
2026-02-10T15:00:00.000000000Z,5.8800
2026-02-10T19:00:00.000000000Z,9.8700
2026-02-11T01:30:00.000000000Z,16.8700
2026-02-11T11:30:00.000000000Z,31.6050
2026-02-11T13:30:00.000000000Z,38.6050
2026-02-11T13:45:00.000000000Z,45.6050
2026-02-11T21:45:00.000000000Z,49.9450
2026-02-12T02:15:00.000000000Z,54.2850
2026-02-12T04:45:00.000000000Z,61.2850
2026-02-12T05:00:00.000000000Z,68.2850
2026-02-12T12:15:00.000000000Z,72.7650
2026-02-12T16:00:00.000000000Z,79.7650
2026-02-12T18:30:00.000000000Z,93.5550
2026-02-12T23:30:00.000000000Z,92.0150
2026-02-13T02:45:00.000000000Z,89.2150
2026-02-13T06:15:00.000000000Z,69.6150
2026-02-13T10:00:00.000000000Z,74.9350
2026-02-13T11:30:00.000000000Z,81.9350
2026-02-13T12:15:00.000000000Z,88.9350
2026-02-13T13:30:00.000000000Z,95.9350
2026-02-13T14:45:00.000000000Z,102.9350
2026-02-13T21:45:00.000000000Z,94.0450
