ts,equity
2026-02-09T11:30:00.000000000Z,0.8400
2026-02-09T13:00:00.000000000Z,5.0400
2026-02-09T16:15:00.000000000Z,30.9120
2026-02-09T21:45:00.000000000Z,24.2620
2026-02-10T06:15:00.000000000Z,4.6620
2026-02-10T09:45:00.000000000Z,8.7220
2026-02-10T13:45:00.000000000Z,8.3020
2026-02-11T01:30:00.000000000Z,12.5020
2026-02-11T11:30:00.000000000Z,31.8570
2026-02-11T13:30:00.000000000Z,36.0570
2026-02-11T13:45:00.000000000Z,45.8570
2026-02-11T21:45:00.000000000Z,50.1970
2026-02-12T02:15:00.000000000Z,54.5370
2026-02-12T04:45:00.000000000Z,58.7370
2026-02-12T05:00:00.000000000Z,68.5370
2026-02-12T12:15:00.000000000Z,73.0170
2026-02-12T16:00:00.000000000Z,77.2170
2026-02-12T18:30:00.000000000Z,96.5230
2026-02-12T23:30:00.000000000Z,94.9830
2026-02-13T02:45:00.000000000Z,92.1830
2026-02-13T03:45:00.000000000Z,87.8430
2026-02-13T06:00:00.000000000Z,92.0430
2026-02-13T07:45:00.000000000Z,103.5090
2026-02-13T10:00:00.000000000Z,108.8290
2026-02-13T11:30:00.000000000Z,113.0290
2026-02-13T12:15:00.000000000Z,122.8290
2026-02-13T13:30:00.000000000Z,127.0290
2026-02-13T14:45:00.000000000Z,136.8290
2026-02-13T19:15:00.000000000Z,145.5090
2026-02-13T21:45:00.000000000Z,149.4990
