ts,equity
2026-02-09T11:30:00.000000000Z,0.8400
2026-02-09T13:00:00.000000000Z,6.4400
2026-02-09T16:15:00.000000000Z,28.6160
2026-02-09T21:45:00.000000000Z,21.9660
2026-02-10T06:15:00.000000000Z,2.3660
2026-02-10T09:45:00.000000000Z,6.4260
2026-02-10T13:45:00.000000000Z,6.0060
2026-02-11T01:30:00.000000000Z,11.6060
2026-02-11T11:30:00.000000000Z,28.1960
2026-02-11T13:30:00.000000000Z,33.7960
2026-02-11T13:45:00.000000000Z,42.1960
2026-02-11T21:45:00.000000000Z,46.5360
2026-02-12T02:15:00.000000000Z,50.8760
2026-02-12T04:45:00.000000000Z,56.4760
2026-02-12T05:00:00.000000000Z,64.8760
2026-02-12T12:15:00.000000000Z,69.3560
2026-02-12T16:00:00.000000000Z,74.9560
2026-02-12T18:30:00.000000000Z,91.5040
2026-02-12T23:30:00.000000000Z,89.9640
2026-02-13T02:45:00.000000000Z,87.1640
2026-02-13T06:15:00.000000000Z,67.5640
2026-02-13T10:00:00.000000000Z,72.8840
2026-02-13T11:30:00.000000000Z,78.4840
2026-02-13T12:15:00.000000000Z,86.8840
2026-02-13T13:30:00.000000000Z,92.4840
2026-02-13T14:45:00.000000000Z,100.8840
2026-02-13T19:15:00.000000000Z,109.5640
2026-02-13T21:45:00.000000000Z,113.5540
