entry_ts,exit_ts,side,leg,reason,base_units_opened,dynamic_units_opened,scale,base_pnl_usd,compounded_pnl_usd,balance_before,balance_after,liquidated
2026-01-07T12:00:00.000000000Z,2026-01-07T17:15:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,30334.8718,1.44451770,2.100000,3.033487,651.353076,654.386564,0
2026-01-07T17:15:00.000000000Z,2026-01-08T05:10:00.000000000Z,LONG,EXIT,SL,21000.0000,30480.6757,1.45146075,-60.270000,-87.479539,654.386564,566.907024,0
2026-01-08T05:45:00.000000000Z,2026-01-08T12:00:00.000000000Z,LONG,EXIT,FLIP,21000.0000,26508.3678,1.26230323,-23.730000,-29.954456,566.907024,536.952569,0
2026-01-08T12:00:00.000000000Z,2026-01-08T15:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,25150.0972,1.19762367,-6.510000,-7.796530,536.952569,529.156039,0
2026-01-08T15:00:00.000000000Z,2026-01-08T17:00:00.000000000Z,LONG,EXIT,FLIP,21000.0000,24773.4448,1.17968785,-9.240000,-10.900316,529.156039,518.255723,0
2026-01-08T17:00:00.000000000Z,2026-01-08T18:15:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,24279.0791,1.15614662,-4.830000,-5.584188,518.255723,512.671535,0
2026-01-08T18:15:00.000000000Z,2026-01-08T22:15:00.000000000Z,LONG,EXIT,FLIP,21000.0000,24009.2208,1.14329623,5.040000,5.762213,512.671535,518.433748,0
2026-01-08T22:15:00.000000000Z,2026-01-09T02:15:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,24270.3730,1.15573205,-1.050000,-1.213519,518.433748,517.220229,0
2026-01-09T02:15:00.000000000Z,2026-01-09T05:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,24211.7546,1.15294070,-7.560000,-8.716232,517.220229,508.503997,0
2026-01-09T05:30:00.000000000Z,2026-01-09T09:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,23816.5389,1.13412090,17.850000,20.244058,508.503997,528.748056,0
2026-01-09T09:00:00.000000000Z,2026-01-12T01:11:00.000000000Z,LONG,TP1,TP1,21000.0000,24796.1878,1.18077085,18.238500,21.535489,528.748056,550.283545,0
2026-01-09T09:00:00.000000000Z,2026-01-12T01:11:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,24796.1878,1.18077085,28.066500,33.140105,550.283545,583.423650,0
2026-01-12T01:45:00.000000000Z,2026-01-12T05:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,27308.3766,1.30039889,0.840000,1.092335,583.423650,584.515985,0
2026-01-12T05:00:00.000000000Z,2026-01-12T08:15:00.000000000Z,LONG,EXIT,FLIP,21000.0000,27361.1397,1.30291142,12.810000,16.690295,584.515985,601.206280,0
2026-01-12T08:15:00.000000000Z,2026-01-13T15:18:00.000000000Z,SHORT,TP1,TP1,21000.0000,28116.8017,1.33889532,18.238500,24.419442,601.206280,625.625722,0
2026-01-12T08:15:00.000000000Z,2026-01-13T15:18:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,28116.8017,1.33889532,28.066500,37.578106,625.625722,663.203828,0
2026-01-13T17:00:00.000000000Z,2026-01-13T20:15:00.000000000Z,LONG,EXIT,FLIP,21000.0000,31106.7491,1.48127376,-9.240000,-13.686970,663.203828,649.516858,0
2026-01-13T20:15:00.000000000Z,2026-01-13T21:15:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,30484.8469,1.45165938,-6.300000,-9.145454,649.516858,640.371404,0
2026-01-13T21:15:00.000000000Z,2026-01-13T23:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,30042.1153,1.43057692,1.890000,2.703790,640.371404,643.075194,0
2026-01-13T23:30:00.000000000Z,2026-01-14T01:45:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,30164.8971,1.43642367,0.630000,0.904947,643.075194,643.980141,0
2026-01-14T01:45:00.000000000Z,2026-01-14T04:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,30208.7017,1.43850960,28.770000,41.385921,643.980141,685.366063,0
2026-01-14T04:30:00.000000000Z,2026-01-14T09:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,32084.3180,1.52782467,-2.730000,-4.170961,685.366063,681.195101,0
2026-01-14T09:00:00.000000000Z,2026-01-14T15:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,31882.8719,1.51823200,-39.060000,-59.302142,681.195101,621.892960,0
2026-01-14T15:30:00.000000000Z,2026-01-14T18:45:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,29188.3289,1.38992042,0.630000,0.875650,621.892960,622.768609,0
2026-01-14T18:45:00.000000000Z,2026-01-14T21:45:00.000000000Z,LONG,EXIT,FLIP,21000.0000,29230.7401,1.39194000,6.300000,8.769222,622.768609,631.537831,0
2026-01-14T21:45:00.000000000Z,2026-01-15T04:30:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,29629.0309,1.41090623,12.810000,18.073709,631.537831,649.611540,0
2026-01-15T04:30:00.000000000Z,2026-01-15T09:15:00.000000000Z,LONG,TP1,TP1,21000.0000,30504.8184,1.45261040,18.238500,26.493435,649.611540,676.104975,0
2026-01-15T04:30:00.000000000Z,2026-01-15T09:15:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,30504.8184,1.45261040,28.066500,40.769690,676.104975,716.874665,0
2026-01-15T14:00:00.000000000Z,2026-01-15T16:16:00.000000000Z,LONG,TP1,TP1,21000.0000,33620.0888,1.60095661,18.238500,29.199047,716.874665,746.073712,0
2026-01-15T14:00:00.000000000Z,2026-01-15T16:16:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,33620.0888,1.60095661,28.066500,44.933249,746.073712,791.006961,0
2026-01-15T17:45:00.000000000Z,2026-01-15T21:15:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,36989.9586,1.76142660,6.930000,12.206686,791.006961,803.213647,0
2026-01-15T21:15:00.000000000Z,2026-01-16T01:45:00.000000000Z,LONG,EXIT,FLIP,21000.0000,37579.2795,1.78948950,-7.980000,-14.280126,803.213647,788.933521,0
2026-01-16T01:45:00.000000000Z,2026-01-16T02:30:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,36932.1117,1.75867198,-11.760000,-20.681983,788.933521,768.251538,0
2026-01-16T02:30:00.000000000Z,2026-01-16T05:00:00.000000000Z,LONG,EXIT,FLIP,21000.0000,35933.8840,1.71113733,-2.100000,-3.593388,768.251538,764.658150,0
2026-01-16T05:00:00.000000000Z,2026-01-16T08:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,35771.1453,1.70338787,-1.260000,-2.146269,764.658150,762.511881,0
2026-01-16T08:00:00.000000000Z,2026-01-16T11:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,35667.5482,1.69845468,7.140000,12.126966,762.511881,774.638847,0
2026-01-16T11:30:00.000000000Z,2026-01-16T15:24:00.000000000Z,SHORT,TP1,TP1,21000.0000,36216.4311,1.72459196,18.238500,31.453970,774.638847,806.092818,0
2026-01-16T11:30:00.000000000Z,2026-01-16T15:24:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,36216.4311,1.72459196,28.066500,48.403260,806.092818,854.496078,0
2026-01-16T21:00:00.000000000Z,2026-01-18T23:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,40088.6701,1.90898429,2.310000,4.409754,854.496078,858.905832,0
2026-01-18T23:00:00.000000000Z,2026-01-19T01:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,40302.1880,1.91915181,4.200000,8.060438,858.905832,866.966269,0
2026-01-19T01:30:00.000000000Z,2026-01-19T14:52:00.000000000Z,SHORT,EXIT,SL,21000.0000,40668.2316,1.93658246,-60.270000,-116.717825,866.966269,750.248445,0
2026-01-19T15:45:00.000000000Z,2026-01-19T17:15:00.000000000Z,LONG,EXIT,FLIP,21000.0000,35041.6244,1.66864878,2.520000,4.204995,750.248445,754.453440,0
2026-01-19T17:15:00.000000000Z,2026-01-19T20:15:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,35231.7271,1.67770129,-4.200000,-7.046345,754.453440,747.407094,0
2026-01-19T20:15:00.000000000Z,2026-01-20T04:50:00.000000000Z,LONG,TP1,TP1,21000.0000,34892.2794,1.66153712,18.238500,30.303945,747.407094,777.711039,0
2026-01-19T20:15:00.000000000Z,2026-01-20T04:50:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,34892.2794,1.66153712,28.066500,46.633531,777.711039,824.344570,0
2026-01-20T05:45:00.000000000Z,2026-01-20T10:30:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,38369.7865,1.82713269,5.880000,10.743540,824.344570,835.088110,0
2026-01-20T10:30:00.000000000Z,2026-01-20T17:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,38886.0190,1.85171519,16.800000,31.108815,835.088110,866.196926,0
2026-01-20T17:30:00.000000000Z,2026-01-20T20:30:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,40286.7348,1.91841594,11.760000,22.560572,866.196926,888.757497,0
2026-01-20T20:30:00.000000000Z,2026-01-20T22:45:00.000000000Z,LONG,EXIT,FLIP,21000.0000,41370.3953,1.97001882,-3.780000,-7.446671,888.757497,881.310826,0
2026-01-20T22:45:00.000000000Z,2026-01-21T01:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,41034.7305,1.95403479,-4.200000,-8.206946,881.310826,873.103880,0
2026-01-21T01:00:00.000000000Z,2026-01-21T02:30:00.000000000Z,LONG,EXIT,FLIP,21000.0000,40640.5349,1.93526356,2.520000,4.876864,873.103880,877.980744,0
2026-01-21T02:30:00.000000000Z,2026-01-21T04:45:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,40860.2591,1.94572662,7.140000,13.892488,877.980744,891.873232,0
2026-01-21T04:45:00.000000000Z,2026-01-21T07:23:00.000000000Z,LONG,TP1,TP1,21000.0000,41527.7604,1.97751240,18.238500,36.066860,891.873232,927.940092,0
2026-01-21T04:45:00.000000000Z,2026-01-21T07:23:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,41527.7604,1.97751240,28.066500,55.501852,927.940092,983.441944,0
2026-01-21T11:15:00.000000000Z,2026-01-21T13:54:00.000000000Z,LONG,TP1,TP1,21000.0000,45664.5905,2.17450431,18.238500,39.659697,983.441944,1023.101641,0
2026-01-21T11:15:00.000000000Z,2026-01-21T13:54:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,45664.5905,2.17450431,28.066500,61.030725,1023.101641,1084.132366,0
2026-01-21T14:00:00.000000000Z,2026-01-21T17:45:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,50223.2052,2.39158120,15.120000,36.160708,1084.132366,1120.293074,0
2026-01-21T17:45:00.000000000Z,2026-01-22T00:30:00.000000000Z,LONG,TP1,TP1,21000.0000,51953.6514,2.47398340,18.238500,45.121746,1120.293074,1165.414820,0
2026-01-21T17:45:00.000000000Z,2026-01-22T00:30:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,51953.6514,2.47398340,28.066500,69.436055,1165.414820,1234.850875,0
2026-01-22T02:15:00.000000000Z,2026-01-22T06:45:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,57003.1878,2.71443751,-33.180000,-90.065037,1234.850875,1144.785838,0
2026-01-22T06:45:00.000000000Z,2026-01-22T16:07:00.000000000Z,LONG,TP1,TP1,21000.0000,52722.9452,2.51061644,18.238500,45.789878,1144.785838,1190.575716,0
2026-01-22T06:45:00.000000000Z,2026-01-22T16:07:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,52722.9452,2.51061644,28.066500,70.464216,1190.575716,1261.039932,0
2026-01-22T19:15:00.000000000Z,2026-01-23T00:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,57785.8361,2.75170648,0.840000,2.311433,1261.039932,1263.351366,0
2026-01-23T00:00:00.000000000Z,2026-01-23T02:00:00.000000000Z,LONG,EXIT,FLIP,21000.0000,57895.1401,2.75691143,2.310000,6.368465,1263.351366,1269.719831,0
2026-01-23T02:00:00.000000000Z,2026-01-23T03:45:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,58177.6307,2.77036337,-3.360000,-9.308421,1269.719831,1260.411410,0
2026-01-23T03:45:00.000000000Z,2026-01-23T07:15:00.000000000Z,LONG,EXIT,FLIP,21000.0000,57737.6240,2.74941067,5.040000,13.857030,1260.411410,1274.268440,0
2026-01-23T07:15:00.000000000Z,2026-01-23T10:45:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,58351.9312,2.77866339,-1.260000,-3.501116,1274.268440,1270.767324,0
2026-01-23T10:45:00.000000000Z,2026-01-23T13:07:00.000000000Z,LONG,TP1,TP1,21000.0000,58186.5068,2.77078604,18.238500,50.534981,1270.767324,1321.302305,0
2026-01-23T10:45:00.000000000Z,2026-01-23T13:07:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,58186.5068,2.77078604,28.066500,77.766266,1321.302305,1399.068572,0
2026-01-23T13:45:00.000000000Z,2026-01-23T16:35:00.000000000Z,SHORT,EXIT,SL,21000.0000,64036.9085,3.04937659,-60.270000,-183.785927,1399.068572,1215.282644,0
2026-01-23T18:00:00.000000000Z,2026-01-25T22:04:00.000000000Z,SHORT,EXIT,SL,21000.0000,55427.3694,2.63939854,-60.270000,-159.076550,1215.282644,1056.206094,0
2026-01-25T23:30:00.000000000Z,2026-01-26T01:30:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,47915.5793,2.28169425,-26.250000,-59.894474,1056.206094,996.311620,0
2026-01-26T01:30:00.000000000Z,2026-01-27T12:23:00.000000000Z,LONG,TP1,TP1,21000.0000,45116.8125,2.14841964,18.238500,39.183952,996.311620,1035.495572,0
2026-01-26T01:30:00.000000000Z,2026-01-27T12:23:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,45116.8125,2.14841964,28.066500,60.298620,1035.495572,1095.794192,0
2026-01-27T13:15:00.000000000Z,2026-01-27T15:10:00.000000000Z,SHORT,EXIT,SL,21000.0000,49497.3603,2.35701716,-60.270000,-142.057424,1095.794192,953.736768,0
2026-01-27T17:15:00.000000000Z,2026-01-27T20:48:00.000000000Z,SHORT,EXIT,SL,21000.0000,42891.4756,2.04245122,-60.270000,-123.098535,953.736768,830.638233,0
2026-01-27T22:30:00.000000000Z,2026-01-28T01:24:00.000000000Z,SHORT,TP1,TP1,21000.0000,37151.3683,1.76911278,18.238500,32.265963,830.638233,862.904196,0
2026-01-27T22:30:00.000000000Z,2026-01-28T01:24:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,37151.3683,1.76911278,28.066500,49.652804,862.904196,912.557000,0
2026-01-28T02:15:00.000000000Z,2026-01-28T06:35:00.000000000Z,LONG,TP1,TP1,21000.0000,40926.2291,1.94886805,18.238500,35.544430,912.557000,948.101430,0
2026-01-28T02:15:00.000000000Z,2026-01-28T06:35:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,40926.2291,1.94886805,28.066500,54.697905,948.101430,1002.799335,0
2026-01-28T06:45:00.000000000Z,2026-01-28T12:15:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,44916.8595,2.13889807,-15.540000,-33.238476,1002.799335,969.560859,0
2026-01-28T12:15:00.000000000Z,2026-01-28T15:14:00.000000000Z,LONG,EXIT,SL,21000.0000,43382.1922,2.06581867,-60.270000,-124.506891,969.560859,845.053968,0
2026-01-28T15:15:00.000000000Z,2026-01-28T19:15:00.000000000Z,LONG,EXIT,FLIP,21000.0000,37883.1463,1.80395935,-11.550000,-20.835730,845.053968,824.218237,0
2026-01-28T19:15:00.000000000Z,2026-01-28T20:03:00.000000000Z,SHORT,EXIT,SL,21000.0000,36978.1784,1.76086564,-60.270000,-106.127372,824.218237,718.090865,0
2026-01-29T02:15:00.000000000Z,2026-01-29T03:11:00.000000000Z,LONG,TP1,TP1,21000.0000,31974.3046,1.52258593,18.238500,27.769684,718.090865,745.860549,0
2026-01-29T02:15:00.000000000Z,2026-01-29T03:11:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,31974.3046,1.52258593,28.066500,42.733658,745.860549,788.594207,0
2026-01-29T06:00:00.000000000Z,2026-01-29T08:48:00.000000000Z,SHORT,TP1,TP1,21000.0000,34917.2046,1.66272403,18.238500,30.325592,788.594207,818.919799,0
2026-01-29T06:00:00.000000000Z,2026-01-29T08:48:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,34917.2046,1.66272403,28.066500,46.666844,818.919799,865.586643,0
2026-01-29T12:00:00.000000000Z,2026-01-29T13:05:00.000000000Z,LONG,TP1,TP1,21000.0000,38520.4856,1.83430884,18.238500,33.455042,865.586643,899.041684,0
2026-01-29T12:00:00.000000000Z,2026-01-29T13:05:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,38520.4856,1.83430884,28.066500,51.482629,899.041684,950.524313,0
2026-01-29T14:45:00.000000000Z,2026-01-29T15:04:00.000000000Z,SHORT,TP1,TP1,21000.0000,42211.1158,2.01005314,18.238500,36.660354,950.524313,987.184668,0
2026-01-29T14:45:00.000000000Z,2026-01-29T15:04:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,42211.1158,2.01005314,28.066500,56.415156,987.184668,1043.599824,0
2026-01-29T16:30:00.000000000Z,2026-01-29T17:23:00.000000000Z,LONG,TP1,TP1,21000.0000,46666.3640,2.22220781,18.238500,40.529737,1043.599824,1084.129561,0
2026-01-29T16:30:00.000000000Z,2026-01-29T17:23:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,46666.3640,2.22220781,28.066500,62.369595,1084.129561,1146.499156,0
2026-01-29T22:45:00.000000000Z,2026-01-30T00:44:00.000000000Z,SHORT,TP1,TP1,21000.0000,50984.7916,2.42784722,18.238500,44.280292,1146.499156,1190.779448,0
2026-01-29T22:45:00.000000000Z,2026-01-30T00:44:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,50984.7916,2.42784722,28.066500,68.141174,1190.779448,1258.920622,0
2026-01-30T02:45:00.000000000Z,2026-01-30T09:15:00.000000000Z,LONG,EXIT,FLIP,21000.0000,56337.3942,2.68273306,-34.860000,-93.520074,1258.920622,1165.400548,0
2026-01-30T09:15:00.000000000Z,2026-01-30T09:55:00.000000000Z,SHORT,TP1,TP1,21000.0000,52276.1911,2.48934243,18.238500,45.401872,1165.400548,1210.802420,0
2026-01-30T09:15:00.000000000Z,2026-01-30T09:55:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,52276.1911,2.48934243,28.066500,69.867129,1210.802420,1280.669549,0
2026-01-30T12:30:00.000000000Z,2026-01-30T13:51:00.000000000Z,SHORT,TP1,TP1,21000.0000,57276.3319,2.72744438,18.238500,49.744494,1280.669549,1330.414043,0
2026-01-30T12:30:00.000000000Z,2026-01-30T13:51:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,57276.3319,2.72744438,28.066500,76.549818,1330.414043,1406.963861,0
2026-01-30T15:30:00.000000000Z,2026-01-30T16:03:00.000000000Z,LONG,EXIT,SL,21000.0000,62795.6849,2.99027071,-60.270000,-180.223616,1406.963861,1226.740245,0
2026-01-30T18:45:00.000000000Z,2026-01-30T21:45:00.000000000Z,LONG,EXIT,FLIP,21000.0000,55106.5450,2.62412119,-34.860000,-91.476865,1226.740245,1135.263380,0
2026-01-30T21:45:00.000000000Z,2026-02-01T22:59:00.000000000Z,SHORT,TP1,TP1,21000.0000,51118.8931,2.43423301,18.238500,44.396759,1135.263380,1179.660139,0
2026-01-30T21:45:00.000000000Z,2026-02-01T22:59:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,51118.8931,2.43423301,28.066500,68.320401,1179.660139,1247.980540,0
2026-02-01T23:30:00.000000000Z,2026-02-02T02:15:00.000000000Z,LONG,EXIT,FLIP,21000.0000,56291.3686,2.68054136,15.120000,40.529785,1247.980540,1288.510325,0
2026-02-02T02:15:00.000000000Z,2026-02-02T04:01:00.000000000Z,SHORT,TP1,TP1,21000.0000,58059.3585,2.76473136,18.238500,50.424553,1288.510325,1338.934878,0
2026-02-02T02:15:00.000000000Z,2026-02-02T04:01:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,58059.3585,2.76473136,28.066500,77.596333,1338.934878,1416.531211,0
2026-02-02T06:45:00.000000000Z,2026-02-02T07:55:00.000000000Z,LONG,TP1,TP1,21000.0000,64135.7771,3.05408463,18.238500,55.701922,1416.531211,1472.233133,0
2026-02-02T06:45:00.000000000Z,2026-02-02T07:55:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,64135.7771,3.05408463,28.066500,85.717466,1472.233133,1557.950599,0
2026-02-02T10:30:00.000000000Z,2026-02-02T14:30:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,70279.9460,3.34666410,-26.250000,-87.849933,1557.950599,1470.100667,0
2026-02-02T14:30:00.000000000Z,2026-02-03T03:30:00.000000000Z,LONG,TP1,TP1,21000.0000,66197.9229,3.15228204,18.238500,57.492896,1470.100667,1527.593563,0
2026-02-02T14:30:00.000000000Z,2026-02-03T03:30:00.000000000Z,LONG,RUNNER,RUNNER_STOP,21000.0000,66197.9229,3.15228204,28.066500,88.473524,1527.593563,1616.067087,0
2026-02-03T05:00:00.000000000Z,2026-02-03T07:32:00.000000000Z,SHORT,EXIT,SL,21000.0000,72326.0906,3.44409955,-60.270000,-207.575880,1616.067087,1408.491207,0
2026-02-03T08:45:00.000000000Z,2026-02-03T09:25:00.000000000Z,SHORT,TP1,TP1,21000.0000,62817.3493,2.99130235,18.238500,54.556868,1408.491207,1463.048075,0
2026-02-03T08:45:00.000000000Z,2026-02-03T09:25:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,62817.3493,2.99130235,28.066500,83.955387,1463.048075,1547.003462,0
2026-02-03T12:00:00.000000000Z,2026-02-03T17:15:00.000000000Z,LONG,EXIT,FLIP,21000.0000,69225.3080,3.29644324,17.220000,56.764753,1547.003462,1603.768215,0
2026-02-03T17:15:00.000000000Z,2026-02-03T19:05:00.000000000Z,SHORT,TP1,TP1,21000.0000,71681.5180,3.41340562,18.238500,62.255398,1603.768215,1666.023613,0
2026-02-03T17:15:00.000000000Z,2026-02-03T19:05:00.000000000Z,SHORT,RUNNER,RUNNER_STOP,21000.0000,71681.5180,3.41340562,28.066500,95.802349,1666.023613,1761.825962,0
2026-02-03T22:00:00.000000000Z,2026-02-04T01:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,78701.1355,3.74767312,-16.380000,-61.386886,1761.825962,1700.439076,0
2026-02-04T01:00:00.000000000Z,2026-02-04T02:15:00.000000000Z,LONG,EXIT,FLIP,21000.0000,75874.6424,3.61307821,-7.980000,-28.832364,1700.439076,1671.606712,0
2026-02-04T02:15:00.000000000Z,2026-02-04T04:00:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,74628.4878,3.55373751,-4.200000,-14.925698,1671.606712,1656.681014,0
2026-02-04T04:00:00.000000000Z,2026-02-04T07:15:00.000000000Z,LONG,EXIT,FLIP,21000.0000,73941.0740,3.52100352,7.980000,28.097608,1656.681014,1684.778623,0
2026-02-04T07:15:00.000000000Z,2026-02-04T11:45:00.000000000Z,SHORT,EXIT,FLIP,21000.0000,75154.4698,3.57878428,12.600000,45.092682,1684.778623,1729.871304,0
