ts,equity
2026-01-19T15:45:00.000000000Z,-13.3000
2026-01-19T17:15:00.000000000Z,-12.4600
2026-01-19T20:15:00.000000000Z,-13.8600
2026-01-20T04:50:00.000000000Z,-8.4560
2026-01-20T05:45:00.000000000Z,-0.0560
2026-01-20T10:30:00.000000000Z,1.9040
2026-01-20T17:30:00.000000000Z,7.5040
2026-01-20T20:30:00.000000000Z,11.4240
2026-01-20T22:45:00.000000000Z,10.1640
2026-01-21T01:00:00.000000000Z,8.7640
2026-01-21T02:30:00.000000000Z,9.6040
2026-01-21T04:45:00.000000000Z,11.9840
2026-01-21T07:23:00.000000000Z,17.3880
2026-01-21T08:04:00.000000000Z,23.3940
2026-01-21T13:54:00.000000000Z,28.7980
2026-01-21T14:03:00.000000000Z,34.8040
2026-01-21T17:45:00.000000000Z,36.7640
2026-01-22T00:30:00.000000000Z,42.1680
2026-01-22T00:30:00.000000000Z,48.1740
2026-01-22T06:45:00.000000000Z,37.1140
2026-01-22T14:45:00.000000000Z,40.8940
2026-01-22T17:52:00.000000000Z,20.8040
2026-01-23T00:00:00.000000000Z,21.0840
2026-01-23T02:00:00.000000000Z,21.8540
2026-01-23T03:45:00.000000000Z,20.7340
2026-01-23T07:15:00.000000000Z,22.4140
2026-01-23T10:45:00.000000000Z,21.9940
2026-01-23T13:07:00.000000000Z,27.3980
2026-01-23T13:24:00.000000000Z,33.4040
2026-01-23T16:35:00.000000000Z,13.3140
2026-01-25T22:04:00.000000000Z,-6.7760
2026-01-26T01:30:00.000000000Z,-15.5260
2026-01-26T10:45:00.000000000Z,-17.1360
2026-01-26T13:45:00.000000000Z,-15.4560
2026-01-26T14:58:00.000000000Z,-10.0520
2026-01-26T15:16:00.000000000Z,-4.0460
2026-01-26T22:39:00.000000000Z,1.3580
2026-01-26T23:00:00.000000000Z,8.7500
2026-01-27T03:00:00.000000000Z,10.9900
2026-01-27T09:15:00.000000000Z,12.3900
2026-01-27T12:10:00.000000000Z,17.7940
2026-01-27T13:15:00.000000000Z,28.3360
2026-01-27T15:10:00.000000000Z,8.2460
2026-01-27T20:48:00.000000000Z,-11.8440
2026-01-28T01:24:00.000000000Z,-6.4400
2026-01-28T01:28:00.000000000Z,-0.4340
2026-01-28T06:35:00.000000000Z,4.9700
2026-01-28T06:38:00.000000000Z,10.9760
2026-01-28T12:15:00.000000000Z,5.7960
2026-01-28T15:14:00.000000000Z,-14.2940
2026-01-28T19:15:00.000000000Z,-18.1440
2026-01-28T20:03:00.000000000Z,-38.2340
2026-01-29T03:11:00.000000000Z,-32.8300
2026-01-29T06:00:00.000000000Z,-16.1980
2026-01-29T08:48:00.000000000Z,-10.7940
2026-01-29T09:02:00.000000000Z,-4.7880
2026-01-29T13:05:00.000000000Z,0.6160
2026-01-29T13:38:00.000000000Z,6.6220
2026-01-29T15:04:00.000000000Z,12.0260
2026-01-29T15:04:00.000000000Z,18.0320
2026-01-29T17:23:00.000000000Z,23.4360
2026-01-29T17:43:00.000000000Z,29.4420
2026-01-30T00:44:00.000000000Z,34.8460
2026-01-30T02:45:00.000000000Z,53.4100
2026-01-30T09:15:00.000000000Z,41.7900
2026-01-30T09:55:00.000000000Z,47.1940
2026-01-30T09:57:00.000000000Z,53.2000
2026-01-30T13:51:00.000000000Z,58.6040
2026-01-30T13:52:00.000000000Z,64.6100
2026-01-30T16:03:00.000000000Z,44.5200
2026-01-30T21:45:00.000000000Z,32.9000
2026-02-01T22:59:00.000000000Z,38.3040
2026-02-01T23:03:00.000000000Z,44.3100
2026-02-02T02:15:00.000000000Z,49.3500
2026-02-02T04:01:00.000000000Z,54.7540
2026-02-02T04:15:00.000000000Z,60.7600
2026-02-02T07:55:00.000000000Z,66.1640
2026-02-02T08:01:00.000000000Z,72.1700
2026-02-02T14:30:00.000000000Z,63.4200
